1720838739.9488454,"[-0.3626, 8.82, 3.9984, 3.8912, -15.5648, -30.5824, -35.0, -137.0, 12.0]"
1720838740.9640634,"[-0.2058, 8.085, 4.4492, 2.1888, -15.5648, 28.3328, -27.0, -159.0, 4.0]"
1720838741.978871,"[0.392, 8.9082, 4.557, -9.3024, 62.1984, 17.024, -59.0, -132.0, 32.0]"
1720838742.9932213,"[-0.2352, 9.0062, 4.5276, -29.792, 77.7024, 51.376, -62.0, -69.0, 40.0]"
1720838744.0081162,"[0.2744, 9.4864, 4.9098, -12.7072, 46.6336, 45.4784, -39.0, -24.0, -8.0]"
1720838745.0229921,"[-0.2548, 9.2708, 4.7628, -22.9824, 31.008, 15.6864, -21.0, -50.0, -40.0]"
1720838746.0378962,"[-0.1666, 9.1728, 4.6158, -0.9728, 15.504, -14.1056, -12.0, -61.0, -52.0]"
1720838747.0526297,"[-0.0686, 8.624, 4.3218, 2.128, -31.1296, -1.0944, -16.0, -46.0, -40.0]"
1720838748.0670478,"[-0.147, 8.5946, 4.4198, 4.6208, -31.1296, -21.7664, -23.0, -35.0, -32.0]"
1720838749.0819185,"[-0.1764, 8.7416, 4.5864, -2.7968, -15.6256, -9.6064, -39.0, -30.0, -4.0]"
1720838750.0968845,"[-0.2058, 8.5064, 4.3806, 0.2432, -31.1296, -1.2768, -51.0, -39.0, 20.0]"
1720838751.1117077,"[-0.2352, 7.938, 4.263, -4.4992, 15.504, -12.6464, -54.0, -44.0, 28.0]"
1720838752.126453,"[-0.2254, 8.8984, 4.6452, -1.7024, 31.0688, 3.04, -48.0, -39.0, 20.0]"
1720838753.140908,"[-0.2842, 8.673, 4.508, 0.4864, 0.0, 10.64, -40.0, -29.0, 0.0]"
1720838754.155745,"[-0.1764, 9.8196, 5.292, -0.2432, -0.0608, -3.8304, -39.0, -27.0, 0.0]"
1720838755.1708667,"[-0.1372, 8.3006, 3.7338, 8.3904, -15.5648, -10.0928, -45.0, -38.0, 12.0]"
1720838756.1861138,"[0.0588, 9.0748, 4.851, 1.8848, -15.5648, -7.5392, -49.0, -41.0, 20.0]"
1720838757.2011774,"[0.3332, 9.555, 5.1646, -1.216, 62.1984, 23.5904, -38.0, -31.0, 4.0]"
1720838758.2162352,"[-0.0588, 9.702, 4.4786, 19.8208, -108.8928, -38.0608, -48.0, -59.0, 40.0]"
1720838759.2318068,"[-0.0784, 7.7028, 2.744, -1.6416, -77.8848, -56.544, -24.0, -160.0, 20.0]"
