1720837734.477721,1.1368, -8.2124, -6.615, 8.9376, -77.824, -55.6928, 94.0, -81.0, 160.0
1720837735.4931452,0.784, -7.4382, -5.9976, -5.0464, 46.6336, 26.9344, 106.0, -90.0, 172.0
1720837736.5078957,1.0192, -8.0654, -5.9976, -7.7824, -0.0608, 8.6944, 93.0, -50.0, 184.0
1720837737.522773,0.8232, -8.0654, -6.3504, -4.3776, -31.1904, -45.2352, 106.0, -90.0, 172.0
1720837738.5609589,0.9016, -7.3402, -6.3602, -3.5264, -0.0608, -2.4928, 141.0, -102.0, 144.0
1720837739.5757957,0.8526, -7.84, -6.4484, 24.928, 15.6256, 45.904, 129.0, -102.0, 160.0
1720837740.590563,1.029, -7.9184, -6.4876, 1.7024, 0.0, 14.0448, 94.0, -72.0, 184.0
1720837741.605368,1.372, -8.4378, -6.6542, -40.2496, -0.1824, -13.9232, 100.0, -96.0, 176.0
1720837742.620166,1.1074, -7.4578, -6.468, 3.7696, 0.0, 10.0928, 107.0, -79.0, 176.0
1720837743.6351564,1.2838, -8.477, -7.056, 9.2416, -15.5648, -11.1264, 98.0, -83.0, 176.0
1720837744.6499448,1.2054, -8.5848, -7.0854, -5.0464, 31.0688, 3.5872, 99.0, -84.0, 180.0
1720837745.6647553,0.2254, -6.7326, -4.7432, -6.0192, 46.6336, 15.9296, 88.0, -41.0, 180.0
1720837746.6797395,1.1074, -7.8106, -5.9584, -9.728, 46.6336, 25.7792, 98.0, -4.0, 168.0
1720837747.6945665,1.3132, -7.987, -6.9188, 0.9728, 15.5648, 26.3872, 118.0, 17.0, 140.0
1720837748.7096434,0.8722, -7.1638, -5.4978, -7.8432, 31.0688, 26.5696, 142.0, 8.0, 108.0
1720837749.7243795,1.47, -9.9568, -7.8204, -14.3488, 46.6336, 2.6752, 154.0, -24.0, 92.0
1720837750.7391636,1.1074, -8.5162, -6.9776, -16.3552, 31.008, 23.8336, 151.0, -73.0, 88.0
1720837751.7541654,1.3622, -8.3986, -6.517, -12.8288, 31.0688, 9.12, 135.0, -101.0, 104.0
1720837752.7689395,1.4014, -9.0258, -7.4186, -0.304, 31.0688, 17.7536, 118.0, -111.0, 120.0
1720837753.783894,1.1172, -7.5264, -5.9192, 7.9648, 0.0, 26.9952, 103.0, -109.0, 140.0
1720837754.798629,0.9408, -6.8894, -5.194, -12.6464, 15.504, 6.2624, 95.0, -97.0, 152.0
1720837755.8134062,1.4112, -7.0952, -6.1838, 13.376, -15.5648, 30.7648, 86.0, -87.0, 160.0
1720837756.8281612,0.7938, -8.4182, -6.2818, -6.992, -0.0608, 11.7344, 82.0, -79.0, 164.0
1720837757.8430815,1.1368, -7.9674, -6.0564, 1.6416, 0.0, 1.7024, 82.0, -75.0, 164.0
1720837758.8579879,1.5288, -8.379, -6.6444, 11.9168, -15.5648, 8.2688, 80.0, -76.0, 168.0
1720837759.8727574,0.1274, -6.8796, -4.9784, -2.736, -0.0608, 0.6688, 83.0, -73.0, 172.0
1720837760.8875482,0.6174, -8.4084, -5.439, -19.0912, -15.6864, -10.1536, 90.0, -87.0, 172.0
1720837761.9022675,1.3916, -9.0944, -6.7424, -18.1184, -0.1216, -29.0016, 106.0, -109.0, 160.0
1720837762.9170468,1.3132, -8.2908, -6.3798, -2.5536, -15.6256, -22.2528, 122.0, -115.0, 136.0
1720837763.9319386,0.0784, -7.1246, -5.9682, 25.5968, -15.504, -32.2848, 144.0, -104.0, 116.0
1720837764.9470131,1.1074, -6.8698, -6.1544, 13.6192, -46.6944, -21.5232, 152.0, -71.0, 96.0
1720837765.962109,1.421, -9.1728, -6.7522, 24.1376, -62.1984, -9.6064, 149.0, -17.0, 96.0
1720837766.9770184,0.9408, -6.7522, -5.8016, -7.7216, -46.7552, -30.4, 120.0, 15.0, 120.0
1720837767.992002,0.6958, -6.3602, -5.243, 6.8704, -77.824, -20.6112, 85.0, -5.0, 160.0
1720837769.0073826,0.7056, -6.7522, -5.1842, 12.9504, -62.2592, -44.1408, 87.0, -76.0, 164.0
1720837770.0225642,1.9012, -11.3974, -8.2124, -22.6176, -62.3808, -53.0784, 127.0, -102.0, 128.0
1720837771.037516,1.323, -7.4088, -5.6742, 7.4176, -77.824, -33.8656, 145.0, -47.0, 96.0
1720837772.0524874,0.9212, -8.281, -7.5852, -9.728, -46.7552, -74.5408, 119.0, 11.0, 120.0
1720837773.0673788,1.1466, -6.0956, -4.8902, 16.3552, -77.7632, -53.4432, 82.0, -29.0, 168.0
1720837774.0825007,1.4308, -8.3104, -7.4872, -0.304, -31.1904, -16.2944, 109.0, -99.0, 152.0
1720837775.0977714,1.2642, -8.085, -6.321, -4.6816, -31.1904, -33.44, 125.0, -97.0, 128.0
1720837776.1126986,2.2638, -8.673, -7.203, 0.6688, -62.2592, -24.5024, 143.0, -72.0, 104.0
1720837777.1274862,0.2254, -6.811, -5.9486, -2.5536, 46.6336, 37.4528, 148.0, -54.0, 96.0
1720837778.1422443,1.5778, -9.5746, -8.4672, 5.472, -15.5648, -8.208, 133.0, -96.0, 120.0
1720837779.1568615,0.4214, -7.0462, -5.7232, 28.272, -31.0688, -24.016, 148.0, -72.0, 104.0
1720837780.171107,0.4998, -8.0556, -5.9486, 13.7408, -46.6944, -27.7856, 145.0, -32.0, 96.0
1720837781.1850028,0.294, -7.3892, -6.9188, -11.9168, 31.0688, 42.9856, 130.0, -3.0, 108.0
1720837782.1993704,0.6958, -7.644, -7.5852, 15.9296, -15.504, -21.0368, 146.0, -64.0, 92.0
1720837783.2137372,0.343, -7.7126, -6.6542, 20.064, -46.6336, -40.128, 145.0, -66.0, 96.0
1720837784.227873,0.4802, -7.5754, -6.2622, 7.0528, -46.6944, -16.4768, 136.0, -17.0, 100.0
1720837785.242545,0.588, -7.6538, -6.174, -3.2832, 46.6336, 16.112, 135.0, -12.0, 100.0
1720837786.2573977,0.588, -7.154, -6.6052, -4.1952, 31.0688, 30.6432, 142.0, -28.0, 92.0
1720837787.2719667,0.8232, -7.6342, -6.2818, 4.56, 0.0, 6.2016, 145.0, -57.0, 92.0
1720837788.286023,0.9996, -7.84, -5.9584, 5.9584, -62.2592, -34.4128, 143.0, -35.0, 96.0
1720837789.3004487,0.735, -7.8204, -6.4092, -8.512, 31.0688, 28.6976, 140.0, -17.0, 96.0
1720837790.3150284,0.9898, -7.742, -6.4876, 8.1472, -31.1296, -26.3872, 133.0, -6.0, 100.0
1720837791.329458,0.8428, -8.0458, -6.2524, -8.7552, 31.0688, 22.7392, 145.0, -34.0, 96.0
1720837792.3439333,0.7938, -7.889, -6.3602, 7.6608, 0.0, -13.984, 144.0, -38.0, 92.0
