1722431360.2939079,"[-0.1862, -5.6644, 8.2026, -3.1616, -0.0608, -3.04, -473.0, 331.0, -132.0]"
1722431360.4035213,"[-0.0294, -5.7232, 7.9772, -4.7424, -0.0608, 9.9712, -472.0, 330.0, -132.0]"
1722431360.5130303,"[-0.0392, -5.8702, 8.1732, -4.256, -0.0608, 15.2, -470.0, 329.0, -132.0]"
1722431360.6224785,"[0.0, -6.0662, 7.987, -10.032, -0.0608, 11.3088, -470.0, 329.0, -132.0]"
1722431360.7319589,"[0.0588, -6.517, 7.6734, -6.992, -0.0608, -0.4864, -470.0, 326.0, -128.0]"
1722431360.8414838,"[-0.0588, -6.4484, 7.9478, 1.9456, -15.5648, -1.9456, -469.0, 328.0, -128.0]"
1722431360.9509568,"[0.1568, -6.1544, 7.9478, 8.8768, 0.0, -14.7744, -471.0, 332.0, -128.0]"
1722431361.0604393,"[0.1666, -5.635, 7.8498, 7.7216, -15.5648, 14.5312, -473.0, 329.0, -132.0]"
1722431361.1699743,"[-0.1372, -5.8506, 8.0654, 2.4928, 0.0, 4.864, -471.0, 328.0, -132.0]"
1722431361.2794507,"[-0.098, -5.978, 7.8694, -2.1888, -0.0608, -0.7904, -471.0, 329.0, -132.0]"
1722431361.3889825,"[0.049, -5.9192, 8.2222, -3.5872, -0.0608, -1.3376, -471.0, 329.0, -132.0]"
1722431361.498415,"[0.0588, -6.0564, 7.987, -0.5472, -0.0608, 15.1392, -472.0, 332.0, -128.0]"
1722431361.608131,"[0.1274, -6.1152, 7.9968, 0.4256, -15.5648, 15.504, -471.0, 329.0, -128.0]"
1722431361.7175813,"[-0.0294, -6.2524, 8.1046, -5.0464, 15.504, 1.5808, -473.0, 330.0, -132.0]"
1722431361.827007,"[0.0392, -6.027, 7.8988, 3.4048, -15.5648, -1.824, -471.0, 332.0, -132.0]"
1722431361.9363918,"[0.1176, -5.9878, 8.0262, 1.52, -15.5648, -1.0944, -471.0, 330.0, -128.0]"
