"[1008.5685, 1008.7262]",0
"[1008.7262, 1008.6892]",0
"[1008.6892, 1008.7229]",0
"[1008.7229, 1008.8596]",0
"[1008.8596, 1008.9466]",0
"[1008.9466, 1008.4958]",0
"[1008.4958, 1008.0788]",0
"[1008.0788, 1007.7037]",0
"[1007.7037, 1007.4173]",0
"[1007.4173, 1007.3351]",0
"[1007.3351, 1007.0535]",0
"[1007.0535, 1007.0084]",0
"[1007.0084, 1006.8185]",0
"[1006.8185, 1006.5996]",0
"[1006.5996, 1006.5417]",0
"[1006.5417, 1006.45]",0
"[1006.45, 1006.3825]",0
"[1006.3825, 1006.2762]",0
"[1006.2762, 1006.1765]",0
"[1006.1765, 1006.1024]",0
"[1006.1024, 1005.9044]",0
"[1005.9044, 1006.0122]",0
"[1006.0122, 1005.8223]",0
"[1005.8223, 1005.5632]",0
"[1005.5632, 1005.6501]",0
"[1005.6501, 1005.2735]",0
"[1005.2735, 1005.2028]",0
"[1005.2028, 1005.0917]",0
"[1005.0917, 1004.9759]",0
"[1004.9759, 1004.9228]",0
"[1004.9228, 1004.6541]",0
"[1004.6541, 1004.6267]",0
"[1004.6267, 1004.4239]",0
"[1004.4239, 1004.3902]",0
"[1004.3902, 1004.321]",0
"[1004.321, 1004.1939]",0
"[1004.1939, 1003.9542]",0
"[1003.9542, 1003.7515]",0
"[1003.7515, 1003.6485]",0
"[1003.6485, 1003.4056]",0
"[1003.4056, 1003.4346]",0
"[1003.4346, 1003.3734]",0
"[1003.3734, 1003.3783]",0
"[1003.3783, 1003.2673]",0
"[1003.2673, 1003.4072]",0
"[1003.4072, 1003.3091]",0
"[1003.3091, 1003.3477]",0
"[1003.3477, 1003.626]",1
"[1003.626, 1004.8451]",2
"[1004.8451, 1005.5737]",3
