1719658689.283991,0
1719658691.293968,0
1719658693.3042698,0
1719658695.3145242,0
1719658697.3247764,0
1719658699.3352785,0
1719658701.3458948,0
1719658703.3564014,0
1719658705.3667476,0
1719658707.3772154,0
1719658709.3875022,0
1719658711.3972511,0
1719658713.4076943,0
1719658715.418315,0
1719658717.4286911,0
1719658719.440711,0
1719658721.4528494,0
1719658723.4652705,0
1719658725.475629,0
1719658727.4879854,0
1719658729.5003517,0
1719658731.5105984,0
1719658733.5207243,0
1719658735.531038,0
1719658737.541246,0
1719658739.551317,0
1719658741.5615761,0
1719658743.5713859,0
1719658745.58175,0
1719658747.5918722,0
1719658749.6020112,0
1719658751.612259,0
1719658753.6223347,0
1719658755.6327212,0
1719658757.6431131,0
1719658759.6534407,0
1719658761.66356,0
1719658763.6738288,0
1719658765.6842074,0
1719658767.6942787,0
1719658769.7044756,0
1719658771.7148645,0
1719658773.7251031,0
1719658775.7356524,0
1719658777.7459652,0
1719658779.7561133,0
1719658781.7671742,1
1719658783.7821012,1
1719658785.7957716,1
1719658787.8093164,3
1719658789.8229845,5
1719658791.8368163,8
1719658793.850573,10
1719658795.8645182,13
1719658797.8783367,16
1719658799.8918793,18
1719658801.905587,22
1719658803.9191015,25
1719658805.933198,27
1719658807.9471197,30
1719658809.9609306,32
1719658811.9744418,34
1719658813.9881177,37
1719658816.0019195,39
1719658818.0152535,40
1719658820.0290718,42
1719658822.0427787,44
1719658824.0564315,45
1719658826.0699103,46
1719658828.0835254,48
1719658830.0972655,49
1719658832.1107388,50
1719658834.1244943,51
1719658836.1384888,53
1719658838.1521845,54
1719658840.1660316,55
1719658842.1800187,56
1719658844.1936476,57
1719658846.2074492,59
1719658848.2213187,60
1719658850.234667,61
1719658852.2479236,62
1719658854.2610583,63
1719658856.2745779,63
1719658858.2878351,64
1719658860.3009288,65
1719658862.3137004,66
1719658864.3266447,66
1719658866.3396695,67
1719658868.3529558,67
1719658870.3663957,68
1719658872.3797004,69
1719658874.3927472,70
1719658876.4060192,70
1719658878.4194503,71
1719658880.4325643,72
1719658882.4455454,73
1719658884.4586747,74
1719658886.4718797,74
1719658888.48482,74
1719658890.498117,75
1719658892.511189,75
1719658894.5243456,75
1719658896.5372596,75
1719658898.5504236,76
1719658900.56367,77
1719658902.5766037,77
1719658904.589379,77
1719658906.6025143,78
1719658908.6153138,79
1719658910.6284823,80
1719658912.641417,80
1719658914.654263,81
1719658916.6672978,81
1719658918.6803613,82
1719658920.6935644,82
1719658922.7065995,83
1719658924.7198198,83
1719658926.732817,84
1719658928.745824,84
1719658930.7590952,85
1719658932.7722273,85
