35.924045,139.91266,3.715958091904213,2,46.2545,999.2856,24.1136,127.578
35.92411,139.912622,17.174510829165627,27007,46.3707,999.2998,23.6845,127.4915
35.924192,139.912572,-90.01633832991769,28275,47.0732,999.2523,22.7612,128.2182
35.924277,139.912513,-11.67693538236773,28970,47.341,999.2791,23.2224,128.0732
