1720848303.7541032,"[-0.9212, 7.938, 5.4978, -0.2432, -0.0608, -0.1216, -147.0, -34.0, -96.0]"
1720848304.7693224,"[-0.9408, 7.9184, 5.6448, -0.0608, 15.504, 0.0608, -148.0, -36.0, -96.0]"
1720848305.784106,"[-0.8918, 8.0066, 5.5664, -0.1216, 15.504, -15.4432, -147.0, -37.0, -96.0]"
1720848306.7988293,"[-0.9898, 8.0066, 5.5272, -0.0608, -0.0608, -0.1824, -147.0, -38.0, -96.0]"
1720848307.813536,"[-0.9114, 7.9478, 5.4684, -0.1216, 15.504, -15.4432, -147.0, -34.0, -92.0]"
1720848308.8281617,"[-0.8918, 8.0066, 5.488, -0.0608, 15.504, -15.5648, -149.0, -38.0, -96.0]"
1720848309.8430285,"[-0.9114, 7.9576, 5.6448, -0.0608, -0.0608, -0.0608, -148.0, -38.0, -96.0]"
1720848310.857868,"[-0.9212, 8.0066, 5.5664, -0.0608, -0.0608, -0.1824, -146.0, -37.0, -96.0]"
1720848311.8725684,"[-0.9114, 8.0066, 5.6154, 0.0608, 0.0, -15.504, -147.0, -37.0, -92.0]"
1720848312.8873057,"[-0.9212, 8.0164, 5.341, 0.4256, 0.0, -15.504, -147.0, -34.0, -96.0]"
1720848313.9021158,"[-0.9408, 8.0164, 5.6546, -0.1824, 15.504, -15.4432, -148.0, -38.0, -96.0]"
1720848314.9169493,"[-0.931, 7.987, 5.4684, -0.0608, 15.504, -15.504, -147.0, -38.0, -96.0]"
1720848315.9316993,"[-0.833, 7.9772, 5.3214, -4.9248, 62.1984, 41.2832, -148.0, -40.0, -88.0]"
1720848316.946415,"[6.7816, 8.232, -2.107, 141.4208, 31.6768, 95.3952, -177.0, 12.0, 8.0]"
1720848317.961087,"[4.9686, -5.8604, -8.0066, 70.6496, -93.1456, 13.5584, -21.0, -11.0, 84.0]"
1720848318.9758532,"[1.2446, -8.8984, -7.105, 19.5168, -124.4576, -60.3744, -3.0, 21.0, 44.0]"
1720848319.9907272,"[0.637, -7.3108, -6.2132, 44.8096, -62.1376, -35.9328, -61.0, 30.0, 76.0]"
1720848321.0054297,"[0.8526, -8.134, -6.6346, -21.3408, -15.6864, -2.1888, -50.0, 15.0, 92.0]"
1720848322.0201406,"[0.686, -7.7322, -6.9188, 7.1744, 46.6944, 18.0576, -48.0, 40.0, 88.0]"
1720848323.0349114,"[0.8428, -7.7518, -6.321, 0.7904, 46.6944, 73.0816, -17.0, 53.0, 60.0]"
1720848324.0496523,"[0.4116, -8.3006, -6.9482, -26.2048, 46.5728, 24.5024, 20.0, 19.0, 16.0]"
1720848325.0645287,"[1.1074, -8.0654, -6.7032, -3.04, 46.6336, 25.1104, 23.0, -43.0, 24.0]"
1720848326.07937,"[1.0584, -7.7518, -6.5464, -9.4848, 31.0688, 21.4016, 7.0, -61.0, 52.0]"
1720848327.094009,"[0.9016, -7.6342, -6.6836, 1.824, 0.0, 6.7488, -8.0, -62.0, 68.0]"
1720848328.1087494,"[1.1074, -8.8298, -7.4088, -6.384, -0.0608, -8.8768, -10.0, -63.0, 68.0]"
1720848329.1234844,"[0.8722, -8.8592, -7.1834, 0.912, -31.1296, -1.1552, 2.0, -62.0, 56.0]"
1720848330.1383324,"[0.7546, -7.644, -5.7722, -5.2896, -0.0608, -16.5376, 7.0, -57.0, 48.0]"
1720848331.1531887,"[1.1564, -8.6142, -8.4476, 29.3664, 0.0608, -14.7744, 10.0, -51.0, 36.0]"
1720848332.1680045,"[1.1956, -8.3888, -6.7424, 3.8304, -15.5648, -14.4704, 16.0, -48.0, 32.0]"
1720848333.1830378,"[1.225, -6.4974, -5.2332, -3.4048, -15.6256, -43.8976, 15.0, -35.0, 16.0]"
1720848334.198078,"[1.715, -8.3006, -6.272, 11.0048, -46.6944, -25.9008, 5.0, 26.0, 4.0]"
1720848335.2129452,"[0.7154, -5.4096, -4.3904, -7.904, -46.7552, -18.3616, -36.0, 59.0, 28.0]"
1720848336.2277598,"[1.2642, -6.7816, -5.9486, 13.1328, -46.6944, -40.5536, -69.0, 50.0, 60.0]"
1720848337.2425447,"[1.8522, -8.6926, -7.0658, 21.0976, -46.6336, -34.2912, -74.0, -5.0, 80.0]"
1720848338.2573369,"[1.3916, -8.526, -6.1642, 0.5472, -46.6944, -46.3904, -44.0, -50.0, 60.0]"
1720848339.272105,"[1.4994, -10.2606, -7.3108, 1.0336, -62.2592, -42.256, -6.0, -51.0, 20.0]"
1720848340.2869468,"[2.1364, -7.7224, -6.6738, 11.248, -46.6944, -46.4512, 2.0, -1.0, 0.0]"
1720848341.3017225,"[0.3528, -6.174, -4.998, 13.2544, -62.2592, -47.6672, -31.0, 54.0, 20.0]"
1720848342.3167875,"[2.0972, -10.0744, -8.0752, 15.0784, -15.5648, 0.7296, -46.0, 59.0, 36.0]"
1720848343.331758,"[1.4896, -7.448, -5.9192, 13.7408, -15.5648, -28.8192, -53.0, 56.0, 44.0]"
1720848344.3467522,"[1.2446, -8.2026, -6.8698, -19.0912, -15.6864, -41.4656, -64.0, 47.0, 68.0]"
1720848345.3613186,"[1.5092, -7.1246, -5.8016, 7.1744, -31.1296, -28.0288, -68.0, 13.0, 88.0]"
1720848346.3760204,"[1.0388, -9.4472, -6.6248, -34.4736, -15.7472, -56.9088, -54.0, -29.0, 88.0]"
1720848347.3907466,"[1.911, -8.4868, -7.1736, 40.3712, -31.008, -29.6704, -28.0, -64.0, 56.0]"
1720848348.405715,"[0.784, -7.9674, -7.1932, -8.9376, -0.0608, 13.5584, 3.0, -48.0, 24.0]"
1720848349.4204643,"[1.5288, -7.0952, -6.6052, 1.1552, 0.0, 29.0624, -28.0, -55.0, 64.0]"
1720848350.43516,"[1.0486, -7.5068, -5.8212, 22.5568, 15.6256, 2.9792, -37.0, -46.0, 72.0]"
1720848351.449802,"[1.8228, -7.3696, -4.8118, -8.0864, -0.0608, 11.0048, -40.0, -42.0, 76.0]"
1720848352.46444,"[1.5386, -6.7424, -5.6154, -11.856, -0.0608, -6.8704, -40.0, -43.0, 72.0]"
1720848353.4791968,"[2.5382, -10.9368, -8.7612, 1.1552, -15.5648, -7.6608, -41.0, -49.0, 64.0]"
1720848354.4939454,"[1.9796, -6.4974, -7.007, -11.6128, 31.0688, -14.1664, -40.0, -43.0, 68.0]"
1720848355.5087068,"[1.274, -7.5852, -5.8016, 8.0864, -46.6944, -13.1936, -34.0, -46.0, 64.0]"
1720848356.5233684,"[0.7252, -8.5652, -6.6836, -6.5056, -15.6256, -59.0976, -4.0, -45.0, 32.0]"
1720848357.5380182,"[1.176, -6.4974, -5.0176, 24.3808, -46.6336, -34.048, 4.0, 2.0, 16.0]"
1720848358.552695,"[1.7738, -8.4966, -7.4774, 0.7296, -77.824, -31.8592, -26.0, 45.0, 32.0]"
1720848359.5674393,"[0.9506, -7.8204, -5.7918, -1.6416, 62.1984, 54.5376, -35.0, 53.0, 32.0]"
1720848360.5820162,"[1.2642, -7.3402, -5.4782, -8.9376, 77.7632, 21.888, 0.0, 5.0, 16.0]"
1720848361.59669,"[0.7938, -7.4088, -7.0266, 21.8272, 46.7552, 31.0688, 1.0, -39.0, 24.0]"
1720848362.6114235,"[1.0192, -9.6726, -8.3398, 32.832, -46.5728, -19.76, -21.0, -53.0, 48.0]"
1720848363.6262796,"[-0.1862, -7.497, -6.958, 4.0736, -77.824, -92.72, -6.0, 23.0, 16.0]"
