1720802419.6362917,"[-0.3822, -0.2744, 9.947, -0.0608, -0.0608, 15.504, -1066.0, -296.0, -156.0]"
1720802420.6512163,"[-0.4116, -0.2646, 9.8686, 0.0, -15.5648, -0.304, -1066.0, -295.0, -156.0]"
1720802421.6657789,"[-0.3528, -0.2058, 9.8784, -0.0608, -0.0608, -0.1216, -1065.0, -297.0, -156.0]"
1720802422.6801822,"[-0.196, -0.5292, 9.8686, 2.0672, -15.5648, -0.6688, -1071.0, -297.0, -156.0]"
1720802423.694549,"[0.0, 0.4018, 10.1626, 7.9648, -15.5648, 13.5584, -1264.0, -356.0, -168.0]"
1720802424.709208,"[-0.049, -0.9212, 9.457, -16.416, -0.1216, -50.6464, -953.0, -232.0, -184.0]"
1720802425.723743,"[0.637, -1.1564, 9.1728, -4.8032, 15.504, -102.3872, -844.0, -227.0, -152.0]"
1720802426.7382762,"[-0.2254, -0.9996, 10.5154, -6.9312, -15.6256, 7.904, -761.0, -108.0, -112.0]"
1720802427.7528317,"[0.8918, -0.9604, 10.0058, -4.56, -0.0608, -6.7488, -761.0, -92.0, -104.0]"
1720802428.7673872,"[0.2352, -0.5488, 9.7804, 2.2496, 0.0, 0.6688, -774.0, -115.0, -100.0]"
1720802429.7818873,"[2.1462, -1.3034, 9.555, 25.3536, 15.6256, 79.1008, -790.0, -131.0, -96.0]"
1720802430.7963789,"[1.6366, -1.5582, 9.212, 4.864, 0.0, -6.384, -813.0, -140.0, -100.0]"
1720802431.8109577,"[1.6464, -1.96, 10.2802, 17.4496, 15.6256, -51.68, -797.0, -121.0, -76.0]"
1720802432.8255334,"[0.7938, -0.8526, 10.437, -19.76, -0.1216, -82.0192, -741.0, -102.0, -52.0]"
1720802433.8404999,"[1.666, -0.5194, 9.5746, -15.2, 15.504, -90.288, -723.0, -70.0, -40.0]"
1720802434.8552248,"[1.764, -1.176, 9.9764, -4.1952, -0.0608, -39.1552, -747.0, -25.0, -40.0]"
1720802435.869795,"[0.9408, -0.9996, 9.016, -8.1472, 15.504, -58.0032, -763.0, -9.0, -36.0]"
1720802436.8843172,"[1.8228, -1.4896, 9.408, -6.384, -0.0608, -61.8944, -787.0, 0.0, -44.0]"
1720802437.8988485,"[2.0678, -0.8134, 9.4766, -16.8416, 31.008, -63.7792, -779.0, -2.0, -44.0]"
1720802438.9134014,"[0.9212, -1.4798, 9.6824, -8.0864, 15.504, -56.848, -744.0, -22.0, -44.0]"
1720802439.9280543,"[1.8914, -1.3034, 10.2214, -3.04, 15.504, -13.7408, -731.0, -7.0, -44.0]"
1720802440.942669,"[1.7934, -1.5484, 10.2508, -2.3104, -0.0608, -0.912, -733.0, 6.0, -44.0]"
