1720802158.0865817,"[-0.5978, -0.9016, 9.8196, 0.912, 0.0, -14.896, -270.0, 41.0, 28.0]"
1720802159.1105142,"[-0.784, -0.9898, 9.7902, -1.2768, -0.0608, -1.3376, -265.0, 34.0, 24.0]"
1720802160.125987,"[-0.6762, -0.931, 10.045, -3.2224, 15.504, 1.824, -267.0, 37.0, 24.0]"
1720802161.141512,"[-0.5292, -1.0486, 9.653, 0.4864, -15.5648, 13.1328, -266.0, 40.0, 28.0]"
1720802162.1561236,"[-0.3822, -1.0388, 10.0156, 1.216, 0.0, -13.1328, -268.0, 45.0, 24.0]"
1720802163.1707573,"[-0.9408, -1.617, 9.8784, -2.6752, -0.0608, 84.5728, -250.0, 49.0, 24.0]"
1720802164.1854105,"[-0.3528, -1.1368, 10.5448, -7.6608, -15.6256, 29.6704, -166.0, 36.0, 32.0]"
1720802165.1998866,"[-0.0784, -0.6076, 9.5158, -5.9584, 31.0688, 36.9056, -160.0, 2.0, 40.0]"
1720802166.2143948,"[-0.4802, -0.833, 10.5546, -2.9184, -0.0608, 50.16, -165.0, -11.0, 40.0]"
1720802167.2287986,"[-0.98, -0.6762, 9.2708, -14.2272, -0.0608, 7.5392, -174.0, -51.0, 44.0]"
1720802168.2434678,"[0.0196, -0.49, 9.555, -7.6, 15.504, 2.0064, -220.0, -57.0, 52.0]"
1720802169.2583284,"[-0.4998, -1.0682, 9.4374, 10.032, 0.0, -11.3696, -213.0, -53.0, 52.0]"
1720802170.2733138,"[-0.245, -0.4998, 9.5452, -6.992, 15.504, -77.6416, -203.0, -39.0, 60.0]"
1720802171.288264,"[-1.225, 1.0388, 10.4272, 8.3904, -15.5648, 101.536, -221.0, -6.0, 64.0]"
1720802172.303223,"[-0.7742, 0.196, 9.9764, 20.368, 15.6256, 64.3872, -241.0, 19.0, 68.0]"
1720802173.3181984,"[-1.2936, -0.049, 9.408, -1.6416, -0.0608, 15.504, -232.0, 29.0, 68.0]"
1720802174.3330777,"[-0.588, -0.0588, 9.996, -4.256, 15.504, -11.0048, -237.0, 40.0, 76.0]"
1720802175.3480396,"[-0.1274, 0.2842, 9.8, 12.0992, -15.5648, 19.2128, -234.0, 43.0, 80.0]"
1720802176.3629124,"[-0.147, -0.147, 10.1038, -8.7552, 15.504, -29.9744, -228.0, 45.0, 80.0]"
1720802177.3774538,"[0.3822, 0.049, 10.8094, -2.5536, -0.0608, -119.3504, -257.0, 21.0, 80.0]"
