1721698577.8075464,"[3.5574, -0.9212, 9.4766, -0.3648, 15.504, -15.3216, 391.0, -178.0, 512.0]"
1721698577.917305,"[3.5476, -0.8918, 9.4276, -0.2432, 15.504, -15.2608, 390.0, -177.0, 512.0]"
1721698578.0268807,"[3.6162, -0.9016, 9.5158, -0.1824, 15.504, -15.3824, 390.0, -179.0, 512.0]"
1721698578.1364489,"[3.5476, -0.9604, 9.3002, -0.1824, 15.504, -15.4432, 392.0, -179.0, 512.0]"
1721698578.2460134,"[3.6064, -0.8722, 9.506, -0.1824, 15.504, -15.5648, 394.0, -179.0, 512.0]"
1721698578.3555527,"[3.5672, -0.9898, 9.2218, -0.0608, 15.504, -15.504, 393.0, -180.0, 512.0]"
1721698578.4651008,"[3.5672, -0.8232, 9.4472, -0.3648, -0.0608, -0.0608, 392.0, -179.0, 512.0]"
1721698578.5747137,"[3.5476, -0.9114, 9.3688, -0.2432, 15.504, -15.504, 391.0, -179.0, 512.0]"
1721698578.6842477,"[3.5476, -0.9702, 9.31, -0.1824, 15.504, -15.3824, 392.0, -177.0, 512.0]"
1721698578.7938626,"[3.5672, -0.8918, 9.4374, -0.4256, -0.0608, -0.0608, 393.0, -179.0, 512.0]"
1721698578.9035327,"[3.626, -0.9212, 9.5158, -0.304, -0.0608, -0.0608, 391.0, -177.0, 512.0]"
1721698579.0131004,"[3.5868, -0.9016, 9.4472, -0.0608, 15.504, -15.504, 394.0, -176.0, 512.0]"
1721698579.122696,"[3.4986, -0.9506, 9.3492, -0.2432, 15.504, -15.5648, 390.0, -177.0, 512.0]"
1721698579.2322624,"[3.5378, -0.8526, 9.2414, -0.304, -0.0608, -0.0608, 395.0, -178.0, 516.0]"
1721698579.3420897,"[3.5574, -0.931, 9.1826, -0.304, 15.504, -15.2608, 394.0, -178.0, 512.0]"
1721698579.4517932,"[3.577, -0.9604, 9.408, -0.1824, 15.504, -15.4432, 392.0, -176.0, 512.0]"
1721698579.5613828,"[3.5378, -0.8722, 9.3982, -0.3648, -0.0608, -0.0608, 391.0, -176.0, 516.0]"
1721698579.670974,"[3.5672, -0.8624, 9.5648, -0.1824, 15.504, -15.5648, 391.0, -178.0, 512.0]"
1721698579.78049,"[3.479, -0.9212, 9.506, -0.1216, 15.504, -15.5648, 392.0, -176.0, 512.0]"
1721698579.890106,"[3.5476, -0.8232, 9.3884, -0.2432, 15.504, -15.4432, 394.0, -179.0, 512.0]"
1721698579.999714,"[3.6064, -0.8918, 9.3394, -0.2432, 15.504, -15.4432, 390.0, -176.0, 512.0]"
1721698580.1092784,"[3.5574, -0.9408, 9.457, -0.304, 15.504, -15.5648, 392.0, -179.0, 508.0]"
1721698580.218814,"[3.5476, -1.0094, 9.555, -0.2432, 15.504, -15.504, 390.0, -177.0, 508.0]"
1721698580.3283832,"[3.5378, -0.9212, 9.359, -0.304, -0.0608, -0.0608, 390.0, -179.0, 512.0]"
1721698580.437913,"[3.577, -0.9212, 9.4472, -0.2432, 15.504, -15.5648, 395.0, -180.0, 512.0]"
1721698580.5474813,"[3.577, -0.9114, 9.408, -0.2432, 15.504, -15.504, 394.0, -179.0, 508.0]"
1721698580.6570344,"[3.6848, -0.8526, 9.4178, -0.3648, 15.504, -15.3824, 392.0, -178.0, 512.0]"
1721698580.7666445,"[3.5378, -0.9898, 9.3688, -0.3648, 15.504, -15.504, 392.0, -177.0, 512.0]"
1721698580.8761983,"[3.5672, -0.9506, 9.457, -0.3648, -0.0608, 15.504, 392.0, -174.0, 512.0]"
1721698580.98574,"[3.6064, -0.8918, 9.4374, -0.304, 15.504, -15.504, 394.0, -178.0, 512.0]"
1721698581.0952635,"[3.528, -0.9114, 9.114, -0.1824, 15.504, 0.0, 393.0, -177.0, 512.0]"
1721698581.2048163,"[3.5476, -0.931, 9.457, -0.2432, 15.504, -15.504, 390.0, -181.0, 512.0]"
1721698581.3143609,"[3.5574, -0.9702, 9.2708, -0.3648, 15.504, -15.2608, 393.0, -179.0, 512.0]"
1721698581.4238818,"[4.0768, -1.176, 11.417, 9.5456, 0.0, 0.9728, 390.0, -177.0, 512.0]"
1721698581.5333998,"[1.813, -0.1764, 7.35, -9.3024, -0.0608, -4.0128, 389.0, -180.0, 508.0]"
1721698581.642935,"[4.3316, -1.2348, 11.9266, -10.336, 15.504, -11.3696, 392.0, -178.0, 508.0]"
1721698581.7525046,"[3.0282, -0.196, 8.5358, -0.7904, -0.0608, -2.9184, 390.0, -177.0, 512.0]"
1721698581.862109,"[3.7338, -1.6758, 12.6518, -14.592, -15.6256, -0.5472, 391.0, -179.0, 512.0]"
1721698581.9717772,"[3.2438, -0.7448, 9.6236, -15.5648, 15.504, 19.2128, 391.0, -178.0, 516.0]"
1721698582.0813224,"[1.6954, -1.96, 10.0156, -17.5712, 31.008, 17.5104, 395.0, -184.0, 512.0]"
1721698582.1908534,"[3.92, -2.107, 8.5848, -16.9632, 31.008, 26.448, 394.0, -185.0, 508.0]"
1721698582.3003876,"[3.577, -2.0188, 11.368, -24.624, 15.4432, 25.232, 389.0, -184.0, 504.0]"
1721698582.4099452,"[3.0184, -2.695, 11.2112, -38.6688, -0.1824, 32.1024, 395.0, -187.0, 508.0]"
1721698582.5195193,"[1.0976, -4.3708, 11.8482, -6.0192, -15.6256, 26.9952, 408.0, -198.0, 520.0]"
1721698582.6290545,"[4.5178, -3.7534, 8.2516, 16.7808, -62.1984, 24.2592, 407.0, -197.0, 520.0]"
1721698582.7386189,"[5.2822, -5.439, 9.3296, 2.0672, -31.1296, 19.5168, 407.0, -195.0, 520.0]"
1721698582.8481982,"[3.675, -4.6942, 8.8494, -3.7696, -0.0608, 14.4096, 406.0, -196.0, 520.0]"
1721698582.9577415,"[5.3606, -5.2626, 7.6734, -15.0176, -31.1904, 14.1664, 419.0, -202.0, 536.0]"
1721698583.0672915,"[6.5072, -5.1744, 7.5852, -74.48, -15.8688, 11.1872, 425.0, -201.0, 544.0]"
1721698583.1768286,"[2.842, -6.5856, 4.3708, -62.9888, -0.304, 56.6656, 431.0, -203.0, 560.0]"
1721698583.286364,"[2.352, -7.2814, 3.871, -52.896, 15.3216, 54.72, 438.0, -217.0, 572.0]"
1721698583.3959525,"[1.6758, -7.938, 5.2234, -21.3408, 15.4432, 19.6384, 438.0, -227.0, 580.0]"
