,X_CODE,Y_CODE,distance
155,139.911793,35.924242,0.3328727908876198
156,139.911793,35.92424,0.5547879857223649
157,139.911792,35.924238,0.7819289365192118
158,139.911793,35.924238,0.7767031791211612
159,139.911793,35.92424,0.5547879857223649
160,139.911793,35.92424,0.5547879857223649
161,139.911795,35.92424,0.5834122446297904
162,139.911797,35.92424,0.6618989793222575
163,139.911798,35.924242,0.5607407149388576
164,139.9118,35.924243,0.6695916836100764
165,139.911802,35.924245,0.8122485701685151
166,139.9118,35.924247,0.6695916681402226
167,139.9118,35.924247,0.6695916681402226
168,139.911802,35.924242,0.877810947138391
169,139.911802,35.92424,0.983634835444802
170,139.911803,35.92424,1.059383377927089
171,139.911805,35.92424,1.216829754330941
172,139.911808,35.924243,1.3718159545874318
173,139.911808,35.924245,1.3537476178025427
174,139.911813,35.924247,1.8185873089138411
175,139.911813,35.92425,1.888333400808375
176,139.911812,35.92425,1.8022615611313013
177,139.91181,35.92425,1.6314730562607171
178,139.91181,35.92425,1.6314730562607171
179,139.91181,35.92425,1.6314730562607171
180,139.91181,35.924252,1.719646009439711
181,139.91181,35.924252,1.719646009439711
182,139.911812,35.924253,1.930880258212769
183,139.911812,35.924253,1.930880258212769
184,139.91181,35.924253,1.772528193729079
185,139.911812,35.92425,1.8022615611313013
186,139.911812,35.92425,1.8022615611313013
187,139.91181,35.92425,1.6314730562607171
188,139.91181,35.92425,1.6314730562607171
189,139.91181,35.924248,1.5699423509544101
190,139.91181,35.924248,1.5699423509544101
191,139.911808,35.924247,1.3718159204723575
192,139.911807,35.924247,1.2828378489430983
193,139.911807,35.924243,1.2828378804186162
194,139.911807,35.924243,1.2828378804186162
195,139.911805,35.924242,1.1330000909636309
196,139.911802,35.924245,0.8122485701685151
197,139.911798,35.924245,0.4512492067891995
198,139.911797,35.924245,0.3609993659443707
199,139.911793,35.924245,0.0
200,139.91179,35.924245,0.27074952253448686
201,139.911788,35.924245,0.4512492042241449
202,139.911787,35.924247,0.5852072809804628
203,139.911787,35.924245,0.5414990450689737
204,139.911787,35.924245,0.5414990450689737
205,139.911785,35.924245,0.7219987267586314
206,139.911788,35.924245,0.4512492042241449
207,139.911787,35.924245,0.5414990450689737
208,139.911787,35.924245,0.5414990450689737
209,139.911785,35.924247,0.7553333713528941
210,139.911787,35.924247,0.5852072809804628
211,139.911787,35.92425,0.7752489312818808
212,139.911787,35.92425,0.7752489312818808
213,139.911785,35.924252,1.06044799297406
214,139.911785,35.924253,1.1442131641646567
215,139.911787,35.924257,1.437389958733736
216,139.911785,35.924258,1.6130531638627583
217,139.911787,35.924257,1.437389958733736
218,139.911788,35.92426,1.7244515600899861
219,139.911787,35.924258,1.5407399531403596
220,139.911785,35.924258,1.6130531638627583
221,139.911782,35.924258,1.7510589266141674
222,139.91178,35.924258,1.859346369328019
223,139.91178,35.92426,2.0363245883783456
224,139.91178,35.924262,2.2213868316387892
225,139.91178,35.92426,2.0363245883783456
226,139.911778,35.92426,2.145399644453484
227,139.911778,35.92426,2.145399644453484
228,139.911778,35.92426,2.145399644453484
229,139.91178,35.924258,1.859346369328019
230,139.911782,35.924258,1.7510589266141674
231,139.911785,35.924258,1.6130531638627583
232,139.911788,35.924257,1.4058785638595
233,139.911788,35.924255,1.1978249680763489
234,139.911793,35.924255,1.1095759701392625
235,139.911795,35.924257,1.3436699196980968
236,139.911795,35.924257,1.3436699196980968
237,139.911795,35.924255,1.1241614503393038
238,139.911797,35.924255,1.1668244773832595
239,139.911795,35.924253,0.905826576993371
240,139.911795,35.92425,0.5834122402002359
241,139.911795,35.924252,0.7974007538953954
242,139.911797,35.924253,0.9582599770929857
243,139.911797,35.924252,0.8564977292433046
244,139.9118,35.924253,1.0895174495866302
245,139.911803,35.924253,1.2658771484444906
246,139.911807,35.924253,1.544139932199434
247,139.911807,35.924252,1.4831366500357759
248,139.911808,35.92425,1.463018184556286
249,139.91181,35.924248,1.5699423509544101
250,139.91181,35.924247,1.5502132338264254
251,139.91181,35.924248,1.5699423509544101
252,139.911807,35.924248,1.3066104493835669
253,139.911803,35.924247,0.9293813610905192
254,139.911803,35.924247,0.9293813610905192
255,139.911802,35.924245,0.8122485701685151
256,139.9118,35.924243,0.6695916836100764
257,139.911798,35.924243,0.502864003622608
258,139.911798,35.924245,0.4512492067891995
259,139.911798,35.924247,0.5028639923741889
260,139.911797,35.924247,0.4237533391721323
261,139.911795,35.924245,0.1804996842547127
262,139.911797,35.924243,0.4237533468963038
263,139.911797,35.924243,0.4237533468963038
264,139.911797,35.924242,0.4910446436577165
265,139.911797,35.92424,0.6618989793222575
266,139.911797,35.92424,0.6618989793222575
267,139.911793,35.924238,0.7767031791211612
268,139.911793,35.924238,0.7767031791211612
269,139.911792,35.924238,0.7819289365192118
270,139.911792,35.924238,0.7819289365192118
271,139.911788,35.924242,0.5607407124662571
272,139.911787,35.924243,0.5852072939867604
273,139.911787,35.924247,0.5852072809804628
274,139.911787,35.92425,0.7752489312818808
275,139.911787,35.924253,1.0397898068983755
276,139.911787,35.924255,1.234657852310821
277,139.911787,35.924255,1.234657852310821
278,139.911787,35.924255,1.234657852310821
279,139.911787,35.924255,1.234657852310821
280,139.911787,35.924255,1.234657852310821
281,139.911788,35.924258,1.5113848766469429
282,139.911788,35.92426,1.7244515600899861
283,139.911788,35.92426,1.7244515600899861
284,139.911788,35.924262,1.9395037605387435
285,139.911788,35.924265,2.264566434937587
286,139.911792,35.924265,2.2209863524338953
287,139.911792,35.924265,2.2209863524338953
288,139.911795,35.924265,2.226480512035804
289,139.911798,35.924265,2.2645664356434025
290,139.911798,35.924265,2.2645664356434025
291,139.911798,35.924265,2.2645664356434025
292,139.9118,35.924263,2.094769963621567
293,139.9118,35.924263,2.094769963621567
294,139.911798,35.924265,2.2645664356434025
295,139.911797,35.924265,2.248322898478886
296,139.911797,35.924267,2.4676161128937224
297,139.911797,35.924267,2.4676161128937224
298,139.911797,35.924265,2.248322898478886
299,139.911797,35.924267,2.4676161128937224
300,139.911798,35.924267,2.48242513747735
301,139.911798,35.924268,2.5916126310593373
302,139.911797,35.924267,2.4676161128937224
303,139.911797,35.924267,2.4676161128937224
304,139.911793,35.924267,2.441067137807794
305,139.911793,35.924268,2.55202473397735
306,139.911792,35.924268,2.553620033232963
307,139.911788,35.924268,2.591612630706839
308,139.911788,35.924265,2.264566434937587
309,139.911787,35.924267,2.500405948879554
310,139.911785,35.924267,2.545602245049431
311,139.911783,35.924267,2.602558726770871
312,139.911783,35.924267,2.602558726770871
313,139.911783,35.924267,2.602558726770871
314,139.911785,35.924268,2.6521900868315966
315,139.911785,35.924268,2.6521900868315966
316,139.911783,35.92427,2.9170611680039635
317,139.911785,35.924268,2.6521900868315966
318,139.911787,35.924268,2.608841001458361
319,139.911787,35.924265,2.284262789037697
320,139.911785,35.924262,2.0197353996110254
321,139.911783,35.924258,1.701517462799492
322,139.911782,35.924255,1.4888612441207285
323,139.911782,35.924255,1.4888612441207285
324,139.911783,35.924253,1.265877147384608
325,139.911783,35.924253,1.265877147384608
326,139.911783,35.924253,1.265877147384608
327,139.911785,35.924252,1.06044799297406
328,139.911783,35.924252,1.1907019512485302
329,139.911783,35.924248,0.9619291253979432
330,139.911782,35.924247,1.0172489470847437
331,139.91178,35.924248,1.2195552302197181
332,139.911782,35.924248,1.0470689334638172
333,139.911785,35.924247,0.7553333713528941
334,139.911785,35.924248,0.7950386393735361
335,139.911785,35.924248,0.7950386393735361
336,139.911785,35.924248,0.7950386393735361
337,139.911787,35.924248,0.6356300032988645
338,139.911787,35.924245,0.5414990450689737
339,139.911787,35.924245,0.5414990450689737
340,139.911785,35.924247,0.7553333713528941
341,139.911785,35.924247,0.7553333713528941
342,139.911788,35.92425,0.7151332331068472
343,139.911788,35.924248,0.5607406998427109
344,139.911792,35.924248,0.34489031402149883
345,139.911792,35.92425,0.5620807250914442
346,139.911793,35.92425,0.554787984461767
347,139.911792,35.92425,0.5620807250914442
348,139.911793,35.924248,0.3328727909407775
349,139.911795,35.924248,0.3786613656560408
350,139.911795,35.924248,0.3786613656560408
351,139.911798,35.924247,0.5028639923741889
352,139.911798,35.924248,0.5607407012553309
353,139.9118,35.924245,0.6317488884788574
354,139.911798,35.924245,0.4512492067891995
355,139.911797,35.924247,0.4237533391721323
356,139.9118,35.924247,0.6695916681402226
357,139.9118,35.924247,0.6695916681402226
358,139.911802,35.924245,0.8122485701685151
359,139.911802,35.924245,0.8122485701685151
360,139.911805,35.924245,1.0829980927030016
361,139.911808,35.924245,1.3537476178025427
362,139.911808,35.924243,1.3718159545874318
363,139.911808,35.924243,1.3718159545874318
364,139.911807,35.924238,1.4831367437832677
365,139.911808,35.924238,1.5607371981234022
366,139.911808,35.924235,1.750369009735593
367,139.911807,35.924233,1.8355641067238044
368,139.911807,35.924232,1.9175727665092586
369,139.911805,35.92423,1.9856969709770178
370,139.911805,35.924228,2.175071064909637
371,139.911803,35.924225,2.3956499959771214
372,139.911802,35.924225,2.363129962973046
373,139.911803,35.924222,2.706904841767987
374,139.911803,35.924222,2.706904841767987
375,139.911805,35.924223,2.670523155732236
376,139.911805,35.924223,2.670523155732236
377,139.911807,35.924225,2.553637082551578
378,139.91181,35.924227,2.5185054920708585
379,139.911808,35.924228,2.3217842325360087
380,139.91181,35.924227,2.5185054920708585
381,139.91181,35.924227,2.5185054920708585
382,139.911815,35.924232,2.454150654515744
383,139.911798,35.924222,2.591612646819088
384,139.911792,35.92422,2.7754076668454606
385,139.911787,35.924217,3.153649715068669
386,139.911783,35.924213,3.663546107901393
387,139.91178,35.92421,4.056871569384403
388,139.911778,35.924208,4.322869159061855
389,139.911777,35.924205,4.667298028455596
390,139.911775,35.924205,4.726259986907999
391,139.911772,35.924203,5.0308650806423385
392,139.911772,35.924202,5.133818121737933
393,139.911772,35.924202,5.133818121737933
394,139.911773,35.9242,5.309329669697824
395,139.911773,35.9242,5.309329669697824
396,139.911773,35.924198,5.518542729291395
397,139.911775,35.924198,5.4621690675846555
398,139.911777,35.924197,5.518245119334476
399,139.911778,35.924195,5.710657083702114
400,139.91178,35.924192,5.996645974574011
401,139.91178,35.924192,5.996645974574011
402,139.911782,35.924192,5.963958506939943
403,139.911782,35.924192,5.963958506939943
404,139.911782,35.92419,6.18288800773012
405,139.911782,35.924192,5.963958506939943
406,139.911782,35.924195,5.636002154473146
407,139.911782,35.924197,5.417697755596351
408,139.91178,35.924197,5.4536603145178155
409,139.911778,35.924198,5.387850415127505
410,139.91178,35.924198,5.345354051253869
411,139.911782,35.9242,5.090826635381716
412,139.911782,35.924203,4.7647865929566935
413,139.911783,35.924202,4.855783199108055
414,139.911782,35.924203,4.7647865929566935
415,139.91178,35.924205,4.590757300568724
416,139.911778,35.924207,4.428381974327882
417,139.911777,35.924208,4.351975866293184
418,139.911777,35.924212,3.9360448594536
419,139.911778,35.924213,3.7999604890763266
420,139.91178,35.924215,3.5294391450972857
421,139.911782,35.92422,2.9462335413133385
422,139.911785,35.924222,2.6521901357236946
423,139.911787,35.924222,2.6088410270856834
424,139.91179,35.92422,2.787121814617659
425,139.911793,35.924222,2.552024726118289
426,139.911793,35.924223,2.4410671295220907
427,139.911793,35.924225,2.2191519363096788
428,139.911797,35.924225,2.248322906222707
429,139.911798,35.924223,2.4824251517509603
430,139.9118,35.924223,2.5214907287816555
431,139.911798,35.924225,2.2645664518470694
432,139.911798,35.924227,2.047579180107589
433,139.911797,35.924225,2.248322906222707
434,139.911795,35.924225,2.2264805099132325
435,139.911795,35.924227,2.0053764615199037
436,139.911795,35.92423,1.6741229079267208
437,139.911793,35.92423,1.6643639531706163
438,139.911792,35.924232,1.4452693371995236
439,139.911792,35.924232,1.4452693371995236
440,139.911793,35.924232,1.4424487595191422
441,139.911795,35.924235,1.1241614525400638
442,139.911795,35.924235,1.1241614525400638
443,139.911795,35.924235,1.1241614525400638
444,139.911793,35.924237,0.8876607758091687
445,139.911792,35.924237,0.8922369010285347
446,139.911792,35.924237,0.8922369010285347
447,139.911792,35.924237,0.8922369010285347
448,139.911793,35.924238,0.7767031791211612
449,139.911795,35.92424,0.5834122446297904
450,139.911797,35.924242,0.4910446436577165
451,139.911798,35.924243,0.502864003622608
452,139.9118,35.924243,0.6695916836100764
453,139.911802,35.924243,0.8420178803476503
454,139.911802,35.924243,0.8420178803476503
455,139.911803,35.924245,0.9024984110133437
456,139.911803,35.924243,0.9293813839503914
457,139.911802,35.924245,0.8122485701685151
458,139.911803,35.924245,0.9024984110133437
459,139.911803,35.924243,0.9293813839503914
460,139.911803,35.924245,0.9024984110133437
461,139.911803,35.924245,0.9024984110133437
462,139.911805,35.924243,1.1055004531514403
463,139.911805,35.924243,1.1055004531514403
464,139.911803,35.924245,0.9024984110133437
465,139.911805,35.924245,1.0829980927030016
466,139.911803,35.924245,0.9024984110133437
467,139.911807,35.924245,1.263497776957714
468,139.911807,35.924245,1.263497776957714
469,139.911808,35.924243,1.3718159545874318
470,139.911808,35.924243,1.3718159545874318
471,139.911808,35.924243,1.3718159545874318
472,139.911808,35.924245,1.3537476178025427
473,139.911808,35.924247,1.3718159204723575
474,139.911808,35.924247,1.3718159204723575
475,139.91181,35.924245,1.5342472994922
476,139.911807,35.924247,1.2828378489430983
477,139.911807,35.924248,1.3066104493835669
478,139.911807,35.924247,1.2828378489430983
479,139.911805,35.924247,1.1055004264252193
480,139.911805,35.924248,1.1330000529986388
481,139.911805,35.92425,1.2168296942578885
482,139.911803,35.924253,1.2658771484444906
483,139.911803,35.924252,1.190701953367525
484,139.911803,35.924252,1.190701953367525
485,139.911802,35.924252,1.123839627831287
486,139.9118,35.924252,1.0011865222375151
487,139.911798,35.92425,0.7151332345193132
488,139.911795,35.92425,0.5834122402002359
489,139.911793,35.92425,0.554787984461767
490,139.91179,35.924252,0.8225406541667941
491,139.911788,35.924253,0.9957748131394096
492,139.911788,35.924253,0.9957748131394096
493,139.911787,35.924252,0.9468310407998378
494,139.911787,35.92425,0.7752489312818808
495,139.911785,35.924248,0.7950386393735361
496,139.911785,35.924248,0.7950386393735361
497,139.911787,35.924247,0.5852072809804628
498,139.911785,35.924247,0.7553333713528941
499,139.911785,35.924245,0.7219987267586314
500,139.911783,35.924245,0.9024984084482892
501,139.911783,35.924247,0.9293813586172607
502,139.911783,35.924248,0.9619291253979432
503,139.911783,35.924248,0.9619291253979432
504,139.911782,35.92425,1.1372505175042884
505,139.911783,35.924248,0.9619291253979432
506,139.911783,35.924252,1.1907019512485302
507,139.911787,35.924252,0.9468310407998378
508,139.911787,35.924253,1.0397898068983755
509,139.911788,35.924253,0.9957748131394096
510,139.91179,35.924253,0.9280339175449895
511,139.911793,35.924252,0.7767031794207774
512,139.911795,35.924252,0.7974007538953954
513,139.911795,35.92425,0.5834122402002359
514,139.911797,35.924247,0.4237533391721323
515,139.911797,35.924245,0.3609993659443707
516,139.911797,35.924245,0.3609993659443707
517,139.911797,35.924245,0.3609993659443707
518,139.911795,35.924245,0.1804996842547127
519,139.911793,35.924243,0.2219151952254884
520,139.911793,35.924243,0.2219151952254884
521,139.911792,35.924243,0.2395649968564505
522,139.91179,35.924242,0.4290799478231626
523,139.91179,35.92424,0.6173289375557095
524,139.91179,35.92424,0.6173289375557095
525,139.911792,35.924238,0.7819289365192118
526,139.911792,35.924237,0.8922369010285347
527,139.911792,35.924238,0.7819289365192118
528,139.911793,35.92424,0.5547879857223649
529,139.911793,35.924242,0.3328727908876198
530,139.911797,35.924245,0.3609993659443707
531,139.911798,35.924248,0.5607407012553309
532,139.9118,35.92425,0.8407712778764459
533,139.911802,35.924252,1.123839627831287
534,139.911807,35.924253,1.544139932199434
535,139.911812,35.924255,2.0424288668029553
536,139.911812,35.924258,2.2407621837394056
537,139.911813,35.924262,2.61075886775506
538,139.911815,35.924265,2.9777224046376483
539,139.911817,35.924268,3.3472926921480495
540,139.911818,35.92427,3.575665991237849
541,139.911818,35.92427,3.575665991237849
542,139.911817,35.924273,3.7873240053797823
543,139.911817,35.924277,4.159159061504653
544,139.911817,35.924278,4.254275179830512
545,139.911818,35.92428,4.491362788148147
546,139.911818,35.92428,4.491362788148147
547,139.911815,35.924282,4.560346374485842
548,139.911815,35.924283,4.660485826936902
549,139.911813,35.924283,4.586496008225563
550,139.91181,35.924285,4.69600415652059
551,139.911808,35.924285,4.640169516250205
552,139.911808,35.924283,4.4283818028129005
553,139.911805,35.924282,4.2458743318710495
554,139.911802,35.924277,3.6423637903345014
555,139.9118,35.924275,3.3881464034304654
556,139.911797,35.924275,3.348245815451302
557,139.911795,35.924272,3.0012877323540526
558,139.911792,35.92427,2.7754076760071746
559,139.911788,35.924267,2.4824251378311057
560,139.911788,35.924268,2.591612630706839
561,139.91179,35.924267,2.4560362495810297
562,139.911788,35.924267,2.4824251378311057
563,139.911788,35.924267,2.4824251378311057
564,139.911787,35.924267,2.500405948879554
565,139.911785,35.924265,2.3336489402242475
566,139.911782,35.924263,2.2303595003776655
567,139.911782,35.924265,2.4310870386969055
568,139.911782,35.924263,2.2303595003776655
569,139.911785,35.924262,2.0197353996110254
570,139.911785,35.924262,2.0197353996110254
571,139.911785,35.924263,2.12373178031377
572,139.911783,35.924265,2.3956499156220645
573,139.911785,35.924265,2.3336489402242475
574,139.911783,35.924267,2.602558726770871
575,139.911783,35.924267,2.602558726770871
576,139.911782,35.924265,2.4310870386969055
577,139.911783,35.924265,2.3956499156220645
578,139.911782,35.924267,2.6352149046456192
579,139.911783,35.924268,2.7069047607993992
580,139.911783,35.924268,2.7069047607993992
581,139.911783,35.924268,2.7069047607993992
582,139.911782,35.924268,2.7383168273546423
583,139.911783,35.924268,2.7069047607993992
584,139.911785,35.924267,2.545602245049431
585,139.911785,35.924267,2.545602245049431
586,139.911787,35.924268,2.608841001458361
587,139.911788,35.92427,2.810403622076147
588,139.911788,35.924272,3.0296491055245194
589,139.911788,35.92427,2.810403622076147
590,139.911792,35.924268,2.553620033232963
591,139.911793,35.924267,2.441067137807794
592,139.911795,35.924265,2.226480512035804
593,139.911793,35.924263,1.997236748957736
594,139.911793,35.924262,1.8862791510539998
595,139.911793,35.924258,1.4424487626796114
596,139.911793,35.924258,1.4424487626796114
597,139.911793,35.924255,1.1095759701392625
598,139.911792,35.924253,0.8922369017767864
599,139.911792,35.924252,0.7819289364714672
600,139.911792,35.92425,0.5620807250914442
601,139.911793,35.92425,0.554787984461767
602,139.911795,35.924248,0.3786613656560408
603,139.911795,35.92425,0.5834122402002359
604,139.911797,35.924253,0.9582599770929857
605,139.911797,35.924255,1.1668244773832595
606,139.911797,35.924257,1.3795612504290555
607,139.9118,35.92426,1.7802286259109805
608,139.911802,35.92426,1.8519867688328062
609,139.911803,35.92426,1.8933067914705497
610,139.911802,35.924262,2.0537274976117983
611,139.9118,35.924263,2.094769963621567
612,139.9118,35.924263,2.094769963621567
613,139.911798,35.924265,2.2645664356434025
614,139.911798,35.924265,2.2645664356434025
615,139.911797,35.924263,2.0295997503098757
616,139.911795,35.924262,1.8948955548358755
617,139.911798,35.924255,1.1978249687840987
618,139.911798,35.924255,1.1978249687840987
619,139.911798,35.924255,1.1978249687840987
620,139.911797,35.924257,1.3795612504290555
621,139.911795,35.924258,1.453698238000901
622,139.911797,35.924263,2.0295997503098757
623,139.911795,35.924263,2.005376463528545
624,139.911795,35.924263,2.005376463528545
625,139.911793,35.924265,2.219151943016528
626,139.911792,35.924263,1.9992747845937304
627,139.91179,35.924265,2.2356074412860956
628,139.911788,35.924265,2.264566434937587
629,139.911785,35.924263,2.12373178031377
630,139.911785,35.92426,1.814218685851807
631,139.911782,35.924258,1.7510589266141674
632,139.911782,35.924257,1.660848477285879
633,139.911782,35.924257,1.660848477285879
634,139.911782,35.924255,1.4888612441207285
635,139.911782,35.924255,1.4888612441207285
636,139.911785,35.924248,0.7950386393735361
637,139.911785,35.924248,0.7950386393735361
638,139.911785,35.924248,0.7950386393735361
639,139.911785,35.924248,0.7950386393735361
640,139.911785,35.924247,0.7553333713528941
641,139.911785,35.924247,0.7553333713528941
642,139.911785,35.924247,0.7553333713528941
643,139.911785,35.924248,0.7950386393735361
644,139.911785,35.924247,0.7553333713528941
645,139.911782,35.92425,1.1372505175042884
646,139.91178,35.92425,1.2978059703997549
647,139.91178,35.924248,1.2195552302197181
648,139.91178,35.92425,1.2978059703997549
649,139.911778,35.924248,1.3940720321360498
650,139.91178,35.924245,1.1732479335478307
651,139.91178,35.924245,1.1732479335478307
652,139.91178,35.924245,1.1732479335478307
653,139.911783,35.924245,0.9024984084482892
654,139.911785,35.924247,0.7553333713528941
655,139.911788,35.924247,0.5028639902545535
656,139.91179,35.924247,0.3500737854598742
657,139.91179,35.924247,0.3500737854598742
658,139.91179,35.924248,0.4290799422420695
659,139.91179,35.924248,0.4290799422420695
660,139.91179,35.924247,0.3500737854598742
661,139.91179,35.924245,0.27074952253448686
662,139.911788,35.924242,0.5607407124662571
663,139.911792,35.92424,0.5620807263474142
664,139.911793,35.924238,0.7767031791211612
665,139.911797,35.924237,0.9582599897372529
666,139.911798,35.924237,0.9957748342454485
667,139.911798,35.924237,0.9957748342454485
668,139.9118,35.924235,1.276818522730359
669,139.911802,35.924232,1.6554172494628885
670,139.911803,35.92423,1.893306869731343
671,139.911805,35.924232,1.8037581553981605
672,139.91181,35.924233,2.0314487056628683
673,139.911812,35.924235,2.042429045484257
674,139.911812,35.924235,2.042429045484257
