"[1005.6008, 1005.6204]",0
"[1005.6204, 1005.6124]",0
"[1005.6124, 1005.5849]",0
"[1005.5849, 1005.6044]",0
"[1005.6044, 1005.624]",0
"[1005.624, 1005.7305]",0
"[1005.7305, 1005.8523]",0
"[1005.8523, 1005.9029]",0
"[1005.9029, 1006.1596]",1
"[1006.1596, 1006.2582]",0
"[1006.2582, 1005.8842]",0
"[1005.8842, 1006.0023]",0
"[1006.0023, 1006.2582]",1
"[1006.2582, 1006.3959]",0
"[1006.3959, 1005.7465]",0
"[1005.7465, 1005.5813]",0
"[1005.5813, 1005.408]",0
"[1005.408, 1005.1522]",0
"[1005.1522, 1005.0928]",0
"[1005.0928, 1005.1043]",0
"[1005.1043, 1004.9391]",0
"[1004.9391, 1004.7543]",0
"[1004.7543, 1004.7348]",0
"[1004.7348, 1004.6638]",0
"[1004.6638, 1004.2642]",0
"[1004.2642, 1004.4906]",1
"[1004.4906, 1004.4159]",0
"[1004.4159, 1004.3333]",0
"[1004.3333, 1004.3137]",0
"[1004.3137, 1003.476]",0
"[1003.476, 1004.0579]",1
"[1004.0579, 1004.0065]",0
"[1004.0065, 1003.9159]",0
"[1003.9159, 1003.7384]",0
"[1003.7384, 1003.6203]",0
"[1003.6203, 1003.4863]",0
"[1003.4863, 1003.4899]",0
"[1003.4899, 1003.2225]",0
"[1003.2225, 1003.3327]",0
"[1003.3327, 1003.1472]",0
"[1003.1472, 1003.6073]",1
"[1003.6073, 1003.0407]",0
"[1003.0407, 1002.8908]",0
"[1002.8908, 1002.8473]",0
"[1002.8473, 1002.6662]",0
"[1002.6662, 1002.6228]",0
"[1002.6228, 1002.4888]",0
"[1002.4888, 1002.3548]",0
"[1002.3548, 1001.7775]",0
"[1001.7775, 1002.1578]",1
"[1002.1578, 1002.0514]",0
"[1002.0514, 1001.9565]",0
"[1001.9565, 1001.9131]",0
"[1001.9131, 1001.8935]",0
"[1001.8935, 1001.8146]",0
"[1001.8146, 1001.8538]",0
"[1001.8538, 1001.6966]",0
"[1001.6966, 1001.7865]",0
"[1001.7865, 1001.7546]",0
"[1001.7546, 1001.7938]",0
"[1001.7938, 1001.809]",0
"[1001.809, 1001.7931]",0
"[1001.7931, 1001.7576]",0
"[1001.7576, 1001.7222]",0
"[1001.7222, 1001.8952]",0
"[1001.8952, 1001.8518]",0
"[1001.8518, 1001.8359]",0
"[1001.8359, 1001.7613]",0
"[1001.7613, 1001.9771]",1
"[1001.9771, 1001.7136]",0
"[1001.7136, 1001.8352]",0
"[1001.8352, 1002.0083]",0
"[1002.0083, 1001.8077]",0
"[1001.8077, 1001.8041]",0
"[1001.8041, 1001.7252]",0
"[1001.7252, 1001.823]",0
"[1001.823, 1001.9171]",0
"[1001.9171, 1001.9758]",0
"[1001.9758, 1001.7673]",0
"[1001.7673, 1001.8418]",0
"[1001.8418, 1001.7159]",0
"[1001.7159, 1001.9201]",1
"[1001.9201, 1001.9273]",0
"[1001.9273, 1001.8057]",0
"[1001.8057, 1001.8644]",0
"[1001.8644, 1001.868]",0
"[1001.868, 1001.8521]",0
"[1001.8521, 1001.8166]",0
"[1001.8166, 1001.8716]",0
"[1001.8716, 1001.8202]",0
"[1001.8202, 1001.9303]",0
"[1001.9303, 1001.7298]",0
"[1001.7298, 1001.8673]",0
"[1001.8673, 1001.8905]",0
"[1001.8905, 1001.9607]",0
"[1001.9607, 1001.7247]",0
"[1001.7247, 1002.1569]",1
"[1002.1569, 1003.1746]",2
"[1003.1746, 1003.7762]",3
