35.924385,139.912275,-5.981718795062363,2,37.9516,1000.6768,42.0572,111.5645
35.924622,139.912765,-101.33796566975263,28523,38.5075,1000.673,41.4163,111.7984
35.924677,139.91256,140.87421259971097,29583,37.9617,1000.7751,41.708,110.6717
