"[1007.3857, 1007.4429]",0
"[1007.4429, 1007.4187]",0
"[1007.4187, 1007.3902]",0
"[1007.3902, 1007.4023]",0
"[1007.4023, 1007.4187]",0
"[1007.4187, 1007.3902]",0
"[1007.3902, 1007.439]",0
"[1007.439, 1007.3539]",0
"[1007.3539, 1007.4192]",0
"[1007.4192, 1007.448]",0
"[1007.448, 1007.4034]",0
"[1007.4034, 1007.3995]",0
"[1007.3995, 1007.4485]",0
"[1007.4485, 1007.4611]",0
"[1007.4611, 1007.453]",0
"[1007.453, 1007.4002]",0
"[1007.4002, 1007.4166]",0
"[1007.4166, 1006.8694]",0
"[1006.8694, 1007.3883]",1
"[1007.3883, 1007.4413]",0
"[1007.4413, 1007.4821]",0
"[1007.4821, 1007.3928]",0
"[1007.3928, 1007.4254]",0
"[1007.4254, 1007.4905]",0
"[1007.4905, 1007.4378]",0
"[1007.4378, 1007.3769]",0
"[1007.3769, 1007.4786]",0
"[1007.4786, 1007.4462]",0
"[1007.4462, 1007.4707]",0
"[1007.4707, 1007.4504]",0
"[1007.4504, 1007.4382]",0
"[1007.4382, 1007.4343]",0
"[1007.4343, 1007.4669]",0
"[1007.4669, 1007.4588]",0
"[1007.4588, 1007.4908]",0
"[1007.4908, 1007.4418]",0
"[1007.4418, 1007.4336]",0
"[1007.4336, 1007.4334]",0
"[1007.4334, 1007.4009]",0
"[1007.4009, 1007.4499]",0
"[1007.4499, 1007.4093]",0
"[1007.4093, 1007.3972]",0
"[1007.3972, 1007.4217]",0
"[1007.4217, 1007.3647]",0
"[1007.3647, 1007.4422]",0
"[1007.4422, 1007.4663]",0
"[1007.4663, 1007.3727]",0
"[1007.3727, 1007.4091]",0
"[1007.4091, 1007.4292]",0
"[1007.4292, 1007.425]",0
"[1007.425, 1007.4817]",0
"[1007.4817, 1007.4651]",0
"[1007.4651, 1007.4364]",0
"[1007.4364, 1007.4606]",0
"[1007.4606, 1007.4116]",0
"[1007.4116, 1007.4113]",0
"[1007.4113, 1007.3908]",0
"[1007.3908, 1007.4759]",0
"[1007.4759, 1007.4068]",0
"[1007.4068, 1006.8919]",0
"[1006.8919, 1007.4471]",1
"[1007.4471, 1007.4063]",0
"[1007.4063, 1007.4305]",0
"[1007.4305, 1007.4426]",0
"[1007.4426, 1007.4426]",0
"[1007.4426, 1007.3939]",0
"[1007.3939, 1007.3654]",0
"[1007.3654, 1007.3533]",0
"[1007.3533, 1007.4102]",0
"[1007.4102, 1007.337]",0
"[1007.337, 1008.601]",1
"[1008.601, 1007.4142]",0
"[1007.4142, 1007.4021]",0
"[1007.4021, 1007.4105]",0
"[1007.4105, 1007.3657]",0
"[1007.3657, 1007.3457]",0
"[1007.3457, 1007.5452]",0
"[1007.5452, 1007.4885]",0
"[1007.4885, 1007.4279]",0
