1719657456.2535954,-1.0,0.0
1719657457.2556405,35.918357,139.907795
1719657458.2576025,35.918358,139.907798
1719657459.2595422,35.91836,139.9078
1719657460.2616062,35.918365,139.907798
1719657461.263615,35.918368,139.907798
1719657462.265623,35.918372,139.907795
1719657463.2675927,35.918373,139.907795
1719657464.269483,35.918377,139.907795
1719657465.271537,35.91838,139.907792
1719657466.2735763,35.918378,139.907792
1719657467.2752135,35.91838,139.907792
1719657468.2770104,35.918382,139.907793
1719657469.2785673,35.91838,139.907793
1719657470.2805972,35.918382,139.907792
1719657471.2825377,35.918383,139.907793
1719657472.2844718,35.918383,139.907792
1719657473.2864246,35.918382,139.907792
1719657474.2883964,35.918382,139.90779
1719657475.2904284,35.91838,139.90779
1719657476.2919722,35.918382,139.907788
1719657477.293371,35.918383,139.90779
1719657478.294697,35.918383,139.907788
1719657479.296154,35.918388,139.907787
1719657480.2979507,35.918392,139.907783
1719657481.2999752,35.918392,139.907783
1719657482.3019705,35.918393,139.907783
1719657483.3038924,35.918393,139.907783
1719657484.3058512,35.918395,139.907783
1719657485.307628,-1.0,0.0
1719657486.3096263,35.918395,139.907782
1719657487.3115451,35.918393,139.907783
1719657488.3134878,35.918392,139.907785
1719657489.315383,35.918392,139.907785
1719657490.3173912,35.91839,139.907783
1719657491.3193583,35.918392,139.907783
1719657492.3205266,35.91839,139.907785
1719657493.3222494,35.91839,139.907787
1719657494.323946,35.918387,139.907787
1719657495.3255002,35.918383,139.907792
1719657496.3272624,35.918382,139.907792
1719657497.3286064,35.91838,139.907793
1719657498.3305638,35.91838,139.907793
1719657499.3325255,35.918377,139.907795
1719657500.3345387,35.918377,139.907797
1719657501.336504,35.918377,139.907797
1719657502.3385892,35.918377,139.907797
1719657503.3405426,35.91838,139.907795
1719657504.342495,35.918382,139.907792
1719657505.3445005,35.918382,139.907792
1719657506.3464627,35.918378,139.907788
1719657507.3484313,35.918378,139.907788
1719657508.3503652,35.918377,139.907788
1719657509.3523355,35.918373,139.90779
1719657510.354553,35.91837,139.90779
1719657511.3567703,35.91837,139.90779
1719657512.3585963,-1.0,0.0
1719657513.3607745,35.91836,139.907793
1719657514.362982,35.918352,139.907795
1719657515.365241,35.918352,139.907797
1719657516.3673258,35.91835,139.907798
1719657517.3687434,35.91835,139.907798
1719657518.3707137,35.918347,139.907802
1719657519.3726718,35.918345,139.907802
1719657520.3747098,35.918343,139.907802
1719657521.3767138,35.91834,139.907803
1719657522.3786943,35.918338,139.9078
1719657523.3805819,35.918338,139.907797
1719657524.3825212,35.918338,139.907797
1719657525.384568,35.918338,139.907795
1719657526.386526,35.91834,139.907795
1719657527.3885074,35.918343,139.907795
1719657528.3904455,35.918345,139.907793
1719657529.3924463,35.918345,139.907795
1719657530.3944771,35.918343,139.907797
1719657531.3963964,35.918343,139.907798
1719657532.3983893,35.918345,139.907798
1719657533.4003775,35.918343,139.907802
1719657534.4022882,35.918345,139.907802
1719657535.4043179,35.91835,139.907802
1719657536.4062939,35.918348,139.907802
1719657537.4082475,35.91835,139.907802
1719657538.4101899,35.91835,139.9078
1719657539.4121385,35.91835,139.907798
1719657540.4139132,-1.0,0.0
1719657541.415975,35.918352,139.907797
1719657542.418004,35.918353,139.907787
1719657543.4199443,35.918357,139.907785
1719657544.4211905,35.918357,139.907782
1719657545.4232543,35.918362,139.907778
1719657546.4252682,35.918363,139.907778
1719657547.427313,35.918363,139.907778
1719657548.4292428,35.918367,139.907778
1719657549.4312153,35.918368,139.907777
1719657550.4332998,35.91837,139.907778
1719657551.4352849,35.918372,139.907778
1719657552.4372978,35.918372,139.90778
1719657553.4392571,35.918373,139.907778
1719657554.4409115,35.918372,139.90778
1719657555.4431064,35.918373,139.90778
1719657556.4452102,35.918373,139.90778
1719657557.447358,35.918373,139.907782
1719657558.4489882,35.918375,139.907782
1719657559.4513416,35.918372,139.907783
1719657560.4540546,35.918373,139.907782
1719657561.4565485,35.91837,139.907782
1719657562.4590702,35.918372,139.907782
1719657563.461601,35.918375,139.90778
1719657564.4637756,35.918377,139.907778
1719657565.4660144,35.918378,139.907778
1719657566.4682186,35.918383,139.907777
1719657567.4700913,-1.0,0.0
1719657568.4721248,35.918385,139.907775
1719657569.4742174,35.918387,139.907775
1719657570.4763722,35.918387,139.907777
1719657571.4785087,35.918382,139.907778
1719657572.4805987,35.918385,139.907777
1719657573.4826908,35.918387,139.907777
1719657574.4848418,35.918387,139.90778
1719657575.4870558,35.918388,139.90778
1719657576.4891372,35.918387,139.907782
1719657577.4912329,35.918388,139.907782
1719657578.4933162,35.918388,139.90778
1719657579.495398,35.918388,139.90778
1719657580.4975426,35.918388,139.907782
1719657581.4996374,35.918388,139.907783
1719657582.5017426,35.91839,139.907783
1719657583.503321,35.91839,139.907782
1719657584.5054605,35.91839,139.907782
1719657585.5076487,35.91839,139.907783
1719657586.5097961,35.91839,139.907783
1719657587.511623,35.91839,139.907783
1719657588.5137568,35.91839,139.907783
1719657589.5159266,35.91839,139.907785
1719657590.5184138,35.918388,139.907788
1719657591.521059,35.918388,139.90779
1719657592.5237746,35.918387,139.907792
1719657593.5265822,35.918383,139.907793
1719657594.5291162,35.918382,139.907793
1719657595.5313969,-1.0,0.0
1719657596.533751,35.918378,139.907795
1719657597.536337,35.918378,139.907798
1719657598.5389574,35.918378,139.9078
1719657599.541535,35.91838,139.9078
1719657600.5442784,35.91838,139.9078
1719657601.546491,35.91838,139.907802
1719657602.5486648,35.918382,139.907802
1719657603.5507727,35.91838,139.907802
1719657604.552892,35.918378,139.907802
1719657605.555289,35.918377,139.907803
1719657606.5576181,35.918377,139.907802
1719657607.5599167,35.918377,139.907802
1719657608.5623474,35.918375,139.907802
1719657609.564488,35.918375,139.907797
1719657610.56621,35.918377,139.907793
1719657611.5681932,35.918378,139.90779
1719657612.5703173,35.91838,139.907787
1719657613.572423,35.91838,139.907783
1719657614.5745256,35.91838,139.907782
1719657615.5767207,35.91838,139.907782
1719657616.5788813,35.918382,139.907782
1719657617.581017,35.918382,139.907783
1719657618.583054,35.918382,139.907783
1719657619.585166,35.918383,139.907783
1719657620.5873287,35.918383,139.907782
1719657621.5893857,35.918382,139.907783
1719657622.5914898,35.918382,139.907785
1719657623.5935776,35.91838,139.907785
1719657624.595651,35.91838,139.907787
1719657625.5978224,35.918377,139.90779
1719657626.5999393,35.918373,139.907792
1719657627.6020179,35.918368,139.907795
1719657628.6041338,35.918363,139.907797
1719657629.6062465,35.918365,139.907797
1719657630.608414,35.918363,139.907798
1719657631.610558,35.918362,139.9078
1719657632.6126387,35.91836,139.907802
1719657633.6147316,35.918357,139.907805
1719657634.616852,35.918355,139.907808
1719657635.6187496,35.918352,139.90781
1719657636.6208513,35.91835,139.907812
1719657637.6226175,35.91835,139.907813
1719657638.624418,35.918352,139.907815
1719657639.6259387,35.918353,139.907815
1719657640.6282246,35.918353,139.907817
1719657641.6303356,35.918355,139.907815
1719657642.6324737,35.918355,139.907817
1719657643.634542,35.918357,139.907815
1719657644.6366682,35.918358,139.907815
1719657645.6388574,35.91836,139.907815
1719657646.6409605,35.918362,139.907815
1719657647.6431046,35.918362,139.907812
1719657648.6449006,35.918358,139.907808
1719657649.6460443,35.91836,139.907808
1719657650.6479876,35.918358,139.907807
1719657651.6501303,35.918358,139.907805
1719657652.6522236,35.918357,139.907805
1719657653.6543467,35.918355,139.907805
1719657654.6565192,35.918355,139.907805
1719657655.6587894,35.918353,139.907807
1719657656.6609247,35.918352,139.907805
1719657657.6627936,35.918347,139.907807
1719657658.664403,35.918345,139.90781
1719657659.6656203,35.918342,139.907808
1719657660.6673105,35.918338,139.907808
1719657661.6699452,35.918333,139.907812
1719657662.6717298,35.918328,139.907817
1719657663.673518,35.918325,139.907818
1719657664.675249,35.918323,139.907818
1719657665.6763856,35.918323,139.907818
1719657666.6783354,35.918322,139.90782
1719657667.6801646,35.918322,139.90782
1719657668.682026,35.918323,139.907818
1719657669.6837046,35.918323,139.907817
1719657670.6855073,35.918327,139.907813
1719657671.6873097,35.918328,139.907812
1719657672.6892223,35.918332,139.907808
1719657673.691065,35.918335,139.907807
1719657674.6926525,35.918337,139.907807
1719657675.6937459,35.918338,139.907807
1719657676.695567,35.918338,139.907803
1719657677.6973932,35.918342,139.907803
1719657678.6994503,35.918342,139.907802
1719657679.7015712,35.918342,139.9078
1719657680.7037327,35.918342,139.9078
1719657681.705832,35.918343,139.907802
1719657682.7079809,35.918345,139.907798
1719657683.7100863,35.918347,139.907797
1719657684.7116954,35.918347,139.907798
1719657685.713659,35.918348,139.907797
1719657686.7156084,35.91835,139.907792
1719657687.7175207,35.91835,139.907792
1719657688.7194614,35.918352,139.907788
1719657689.7213156,35.918352,139.907787
1719657690.72352,35.918353,139.907787
1719657691.7251475,35.918353,139.907785
1719657692.7263916,35.918353,139.907783
1719657693.7285333,35.918355,139.907785
1719657694.7307243,35.918357,139.907785
1719657695.731953,35.918357,139.907787
1719657696.7340062,35.918358,139.907788
1719657697.7361016,35.91836,139.907787
1719657698.738249,35.91836,139.907785
1719657699.7403946,35.918362,139.907785
1719657700.7419574,35.918362,139.907787
1719657701.7440178,35.918363,139.907787
1719657702.7458086,35.918365,139.907788
1719657703.7476296,35.918365,139.907788
1719657704.7496974,35.918363,139.907787
1719657705.7511678,35.918365,139.907785
1719657706.7530005,35.918367,139.907783
1719657707.7549129,35.918368,139.90778
1719657708.75668,35.91837,139.907778
1719657709.758036,35.918372,139.907778
1719657710.7602289,35.918373,139.907778
1719657711.7623603,35.918375,139.90778
1719657712.7645068,35.918373,139.90778
1719657713.7664433,35.918375,139.907777
1719657714.7677028,35.918377,139.907773
1719657715.769899,35.918375,139.907773
1719657716.7720108,35.918377,139.90777
1719657717.7741287,35.918373,139.907768
1719657718.77626,35.918373,139.907768
1719657719.778413,35.918373,139.907767
1719657720.7806237,35.918373,139.907765
1719657721.782825,35.918375,139.907765
1719657722.784955,35.918375,139.907765
1719657723.7871442,35.918375,139.907767
1719657724.7892659,35.918372,139.907772
1719657725.7914376,35.918372,139.907772
1719657726.793526,35.91837,139.907773
1719657727.7955625,35.918367,139.907778
1719657728.797622,35.918368,139.90778
1719657729.7997181,35.918365,139.907785
1719657730.801849,35.918365,139.907787
1719657731.8037555,-1.0,0.0
1719657732.8058443,35.918363,139.907795
1719657733.807947,35.918363,139.907795
1719657734.8102405,35.918362,139.907797
1719657735.8125904,35.918365,139.907797
1719657736.814839,35.918362,139.907797
1719657737.817115,35.918362,139.907792
1719657738.8193994,35.91836,139.907792
1719657739.8217235,35.91836,139.90779
1719657740.8240542,35.918358,139.90779
1719657741.8263788,35.918357,139.90779
1719657742.8286886,35.918357,139.90779
1719657743.8309643,35.918357,139.907788
1719657744.8332431,35.918358,139.90779
1719657745.8355658,35.91836,139.90779
1719657746.837847,35.91836,139.907792
1719657747.8401306,35.91836,139.90779
1719657748.8423982,35.918358,139.907792
1719657749.8447168,35.918357,139.907793
1719657750.8470886,35.918358,139.907797
1719657751.8494077,35.918358,139.907797
1719657752.8517056,35.91836,139.907798
1719657753.854027,35.918362,139.907798
1719657754.8562324,35.918363,139.907802
1719657755.8584478,35.918367,139.907803
1719657756.8605201,35.918367,139.907805
1719657757.8625944,35.918368,139.907807
1719657758.8648248,35.91837,139.907807
1719657759.8668065,-1.0,0.0
1719657760.8687499,35.91837,139.9078
1719657761.8709285,35.918372,139.907798
1719657762.8722413,35.918372,139.907797
1719657763.8741019,35.918373,139.907798
1719657764.8760087,35.918377,139.9078
1719657765.8772197,35.918375,139.907802
1719657766.8793309,35.918378,139.907803
1719657767.8814664,35.91838,139.9078
1719657768.8836374,35.918382,139.9078
1719657769.8858528,35.918385,139.907798
1719657770.8894725,35.918387,139.907798
1719657771.892859,35.91839,139.907797
1719657772.8962023,35.91839,139.907795
1719657773.8996434,35.918392,139.907795
1719657774.901616,35.918393,139.907793
1719657775.903481,35.918395,139.907792
1719657776.9054284,35.918397,139.90779
1719657777.9070704,35.918395,139.907788
1719657778.9081964,35.918395,139.907785
1719657779.910091,35.918393,139.907783
1719657780.9111576,35.918393,139.907782
1719657781.9133418,35.918395,139.90778
1719657782.9154985,35.918397,139.90778
1719657783.917616,35.9184,139.907778
1719657784.919828,35.918402,139.907778
1719657785.9219913,35.918403,139.907773
1719657786.9240813,35.918403,139.90777
1719657787.9262033,35.918403,139.907767
1719657788.9283516,35.918403,139.907767
1719657789.9305487,35.9184,139.907765
1719657790.9326754,35.9184,139.907767
1719657791.9348013,35.918395,139.907768
1719657792.9368682,35.918395,139.907767
1719657793.93896,35.918395,139.907765
1719657794.9411418,35.918393,139.907765
1719657795.9432614,35.918392,139.907765
1719657796.945379,35.91839,139.907767
1719657797.9474635,35.918388,139.907767
1719657798.949557,35.918392,139.907765
1719657799.9517217,35.918392,139.907765
1719657800.9537864,35.91839,139.907763
1719657801.9558895,35.91839,139.907765
1719657802.9582427,35.91839,139.907765
1719657803.9604845,35.918387,139.907767
1719657804.9628704,35.918382,139.907768
1719657805.9651914,35.91838,139.907768
1719657806.9674575,35.918378,139.907767
1719657807.969766,35.918375,139.907767
1719657808.9720662,35.91837,139.907767
1719657809.9744396,35.918367,139.907768
1719657810.9767869,35.918367,139.907768
1719657811.9791129,35.918365,139.90777
1719657812.9814281,35.918365,139.907772
1719657813.983542,35.918363,139.907773
1719657814.9858167,35.918367,139.907772
1719657815.9881647,35.918368,139.907772
1719657816.9904609,35.918368,139.907773
1719657817.992763,35.918367,139.907773
1719657818.9950678,35.918368,139.907775
1719657819.9975123,35.918367,139.907775
1719657820.9997945,35.918365,139.907777
1719657822.0021098,35.918368,139.907777
1719657823.0044227,35.918368,139.907777
1719657824.0067017,35.918372,139.907777
1719657825.009113,35.91837,139.907778
1719657826.011386,35.91837,139.907778
1719657827.0136871,35.918367,139.90778
