1718861204.8893533,"[-12.1912, 0.882, 0.7546, -99.2256, -15.9904, -23.5296, 109.0, -71.0, 8.0]"
1718861205.0039272,"[-10.2998, 2.2148, 3.3418, -5.5328, -15.6256, 37.9392, 106.0, -73.0, 8.0]"
1718861205.1184225,"[-8.2026, 2.8126, 1.0388, -6.1408, 31.0688, -2.1888, 104.0, -77.0, 4.0]"
1718861205.2329862,"[-7.742, 1.7444, 0.3332, -8.6944, 31.0688, -38.5472, 107.0, -75.0, 12.0]"
1718861205.3474758,"[-10.4958, 1.813, -0.196, 1.824, 0.0, 7.904, 110.0, -71.0, 16.0]"
1718861205.461964,"[-12.2892, 1.7052, 1.7836, 4.864, 0.0, -7.3568, 107.0, -73.0, 12.0]"
1718861205.5824146,"[-14.602, 3.0772, 2.6264, 18.7264, 15.6256, -44.5056, 110.0, -70.0, 12.0]"
1718861205.7029517,"[-12.9556, 1.7444, 3.0968, 85.5456, -15.2608, -3.8304, 117.0, -70.0, 4.0]"
1718861205.823283,"[-8.9768, 1.617, 3.2536, 162.3968, -92.7808, -59.1584, 115.0, -73.0, -20.0]"
1718861205.9404702,"[-4.8804, -1.0584, 4.8216, 135.6448, -92.9024, -34.048, 103.0, -68.0, -52.0]"
1718861206.054848,"[-6.125, -0.9506, 5.8212, 143.0016, -77.2768, -29.6704, 93.0, -61.0, -64.0]"
1718861206.1692257,"[-11.3386, 0.7546, 6.1054, 90.5312, 31.4336, -53.504, 82.0, -62.0, -72.0]"
1718861206.283589,"[-9.2022, 1.323, 2.6264, 144.1568, -15.0176, 73.6288, 75.0, -66.0, -72.0]"
1718861206.3979342,"[-6.9972, 0.5782, 2.156, 56.9696, 0.1824, 13.2544, 50.0, -73.0, -76.0]"
1718861206.5123296,"[-8.6534, 0.3332, 4.41, 85.3632, -30.8256, 33.1968, 44.0, -77.0, -80.0]"
1718861206.6267562,"[-7.8302, -0.392, 5.2822, -29.0016, 46.5728, -31.8592, 44.0, -79.0, -76.0]"
1718861206.7411878,"[-6.7228, 0.7056, 4.6844, 10.1536, -46.6944, -4.6816, 53.0, -79.0, -68.0]"
1718861206.8555958,"[-8.1928, 1.5288, 5.0862, 10.0928, 0.0, -42.3168, 60.0, -74.0, -68.0]"
1718861206.970001,"[-9.6922, -0.5586, 6.076, 25.0496, -15.504, -50.464, 66.0, -65.0, -68.0]"
1718861207.084439,"[-6.8306, -0.5782, 5.1548, 62.5632, -77.5808, -55.2064, 60.0, -52.0, -76.0]"
1718861207.204411,"[-3.5182, 0.1274, 2.4108, 65.6032, -93.1456, -76.608, 52.0, -42.0, -88.0]"
1718861207.3252947,"[-7.5852, -1.5778, 5.537, 62.8672, -124.2752, -70.3456, 39.0, -23.0, -92.0]"
1718861207.442256,"[-10.9956, -1.372, 3.234, -13.072, -62.32, -20.6112, 28.0, 2.0, -92.0]"
1718861207.5569277,"[-20.0704, -6.8306, 20.0606, -77.9456, 108.5888, -9.9712, 27.0, 12.0, -84.0]"
1718861207.6714983,"[-20.0704, 3.5574, 20.0606, 11.4304, 420.2496, 369.5424, 19.0, -24.0, -84.0]"
1718861207.7859325,"[18.8552, -19.1002, -2.4598, -1013.84, -424.2624, -549.936, 58.0, -72.0, -96.0]"
1718861207.900424,"[20.0606, -20.0704, 20.0606, 875.2768, 1980.1344, 1945.5392, 104.0, -54.0, 92.0]"
1718861208.0149255,"[20.0606, -4.753, 20.0606, 579.2416, 1978.9792, -140.144, 141.0, -57.0, -28.0]"
1718861208.1293056,"[20.0606, 20.0606, 20.0606, -811.1328, 1413.1744, 1899.088, 43.0, 103.0, 92.0]"
1718861208.2438023,"[20.0606, 20.0606, 20.0606, -93.936, 1587.184, -909.8112, 130.0, -2.0, -64.0]"
1718861208.3582497,"[8.3496, 7.7028, -3.7534, 1197.5776, 1094.1568, 927.4432, 53.0, -100.0, 32.0]"
1718861208.472756,"[18.5906, 20.0606, 14.1904, -342.5472, 527.8048, 1564.0192, 29.0, 90.0, 100.0]"
1718861208.5873528,"[12.1912, 20.0606, 16.3954, -1122.2464, 1225.1808, -289.5296, 97.0, 129.0, -8.0]"
1718861208.707879,"[15.1018, 18.2476, 20.0606, 313.12, 1308.6592, -806.208, 71.0, -31.0, -88.0]"
1718861208.8284805,"[5.8604, 13.671, -3.9788, 1087.0432, 673.4816, 1030.3776, 90.0, -67.0, 76.0]"
1718861208.948755,"[13.6122, 20.0606, 8.722, -218.272, 232.56, 1461.936, -11.0, 48.0, 96.0]"
1718861209.0659065,"[7.4872, 20.0606, 15.9642, -1198.1856, 913.6416, 266.4864, 100.0, 132.0, 12.0]"
1718861209.180437,"[11.1426, 20.0606, 9.8882, -502.6336, 900.752, -954.4384, 73.0, 91.0, -72.0]"
1718861209.2949646,"[9.7706, 16.4248, 17.5616, 506.9504, 998.0928, -810.3424, 71.0, -59.0, -72.0]"
1718861209.4094722,"[1.2642, 9.359, 0.49, 1122.0032, 751.488, 579.1808, 99.0, -86.0, 36.0]"
1718861209.5240018,"[6.7326, 20.0606, -0.4508, 486.4, 48.5792, 1218.6752, -2.0, -61.0, 76.0]"
1718861209.638602,"[12.0638, 20.0606, 5.537, -48.7616, -46.9376, 1273.76, 56.0, 70.0, 120.0]"
1718861209.753085,"[8.0164, 20.0214, 11.5346, -770.032, 245.9968, 946.2304, 47.0, 59.0, 116.0]"
1718861209.8676183,"[4.7726, 20.0606, 8.6044, -1069.4112, 649.5264, -11.1872, 40.0, 117.0, -44.0]"
1718861209.9820588,"[3.3614, 20.0606, 5.8506, -664.1184, 557.7184, -777.0848, 122.0, 70.0, -52.0]"
1718861210.0964963,"[9.1434, 20.0606, 2.597, -298.832, 481.2928, -969.5776, 67.0, 86.0, -72.0]"
1718861210.2109215,"[5.8506, 19.9822, 6.566, -229.8848, 310.384, -1052.3872, 47.0, 12.0, -96.0]"
1718861210.3313127,"[6.5562, 16.3758, 8.0164, -158.6272, 497.4048, -977.4208, 128.0, 28.0, -64.0]"
1718861210.451884,"[7.6636, 11.2406, 13.0536, 462.8704, 748.8736, -684.2432, 86.0, 14.0, -88.0]"
1718861210.5662677,"[-2.7734, 6.9188, 0.0098, 929.5104, 812.9568, 170.9696, 42.0, -95.0, 36.0]"
1718861210.6806772,"[-7.105, -1.0486, -18.9434, 12.7072, -715.9808, -267.7632, 30.0, -60.0, 36.0]"
1718861210.7950761,"[3.9298, 2.254, 4.1846, 91.3824, -809.0656, -93.024, 67.0, -21.0, -108.0]"
1718861210.9094653,"[3.2634, 2.6558, 3.6848, 328.6848, -683.5744, -279.68, 23.0, 119.0, -64.0]"
1718861211.0238607,"[2.5774, 0.4312, 1.9404, 241.7408, -497.1616, -479.1648, -25.0, 43.0, 68.0]"
1718861211.1384404,"[-0.9114, -1.6464, 1.4798, 32.5888, -342.304, -388.208, 32.0, -66.0, 44.0]"
1718861211.2528932,"[-20.0704, -17.2284, 20.0606, -79.7088, -31.4944, -9.728, 86.0, -79.0, 0.0]"
1718861211.3673127,"[-1.8914, 1.5974, -0.5194, -47.8496, 30.8864, -7.0528, 70.0, -90.0, 4.0]"
1718861211.4817374,"[-19.5118, 0.6762, 9.2218, -4.6816, -15.6256, 36.8448, 63.0, -89.0, 12.0]"
1718861211.5961702,"[-6.8404, -1.47, 3.5476, -1.0944, -0.0608, -10.5792, 65.0, -90.0, 8.0]"
1718861211.7161922,"[-9.5158, -0.882, 4.0082, -0.304, -0.0608, -2.6752, 62.0, -90.0, 12.0]"
1718861211.8370888,"[-9.5844, -0.4116, 3.9396, 0.0608, -15.5648, -0.1216, 66.0, -88.0, 8.0]"
1718861211.9515307,"[-9.5158, -0.4214, 3.871, 0.1216, 0.0, 0.0608, 62.0, -90.0, 8.0]"
1718861212.065873,"[-9.5452, -0.3822, 3.871, 0.0608, 0.0, 0.4864, 62.0, -87.0, 4.0]"
1718861212.1802583,"[-9.4864, -0.4606, 3.9886, -0.0608, 15.504, 0.1216, 64.0, -92.0, 4.0]"
1718861212.2946446,"[-9.5648, -0.4508, 3.9494, -0.1824, 15.504, 0.1824, 65.0, -89.0, 8.0]"
1718861212.4090192,"[-9.555, -0.4508, 4.0768, -0.2432, 15.504, 0.1216, 63.0, -90.0, 8.0]"
1718861212.5234282,"[-9.5452, -0.392, 3.724, -0.0608, 15.504, -15.3216, 65.0, -90.0, 8.0]"
1718861212.637835,"[-9.5158, -0.4116, 3.871, -0.1216, 15.504, -15.2, 63.0, -90.0, 8.0]"
1718861212.7522397,"[-9.4668, -0.4704, 3.8906, -0.2432, 15.504, 0.1216, 65.0, -87.0, 8.0]"
1718861212.866667,"[-9.555, -0.3822, 3.8122, 0.0, 0.0, -15.1392, 61.0, -90.0, 8.0]"
1718861212.9810483,"[-9.4962, -0.441, 3.9592, -0.0608, 15.504, 0.2432, 63.0, -85.0, 8.0]"
1718861213.1013896,"[-9.555, -0.4214, 3.8122, -0.0608, 15.504, -15.5648, 66.0, -89.0, 8.0]"
1718861213.2227466,"[-9.5942, -0.392, 3.7534, -0.1216, 15.504, -15.3216, 64.0, -88.0, 8.0]"
1718861213.34313,"[-9.5746, -0.3724, 3.8024, 0.0, 0.0, 0.1216, 65.0, -88.0, 8.0]"
1718861213.461176,"[-9.4766, -0.392, 3.969, -0.1216, 15.504, -15.3824, 66.0, -90.0, 8.0]"
1718861213.5756874,"[-9.5158, -0.3822, 3.871, -0.1824, 15.504, 0.1216, 66.0, -89.0, 8.0]"
1718861213.690194,"[-9.5648, -0.441, 3.9396, -0.1216, 15.504, 0.1216, 64.0, -87.0, 8.0]"
1718861213.8047333,"[-9.4766, -0.3136, 3.773, -0.304, 15.504, 0.304, 63.0, -87.0, 8.0]"
1718861213.919222,"[-9.5158, -0.392, 3.9004, -0.1824, 15.504, 0.2432, 62.0, -89.0, 8.0]"
1718861214.033716,"[-9.5648, -0.3724, 3.92, -0.0608, 15.504, 0.0, 61.0, -89.0, 8.0]"
1718861214.1482058,"[-9.5256, -0.3528, 3.92, -0.0608, 15.504, -15.504, 66.0, -89.0, 8.0]"
1718861214.2627578,"[-9.5256, -0.4116, 3.8612, -0.2432, 15.504, -15.3824, 64.0, -90.0, 8.0]"
1718861214.3772526,"[-9.5452, -0.3822, 3.92, -0.1824, 15.504, 0.0608, 63.0, -90.0, 8.0]"
1718861214.4917052,"[-9.5354, -0.343, 3.7436, 0.0, 0.0, -15.504, 63.0, -90.0, 8.0]"
