1719660875.4989214,-1.0,0.0
1719660876.500973,35.9174,139.906413
1719660877.5029566,35.917395,139.906402
1719660878.5048835,35.917393,139.906388
1719660879.5067542,35.917395,139.906378
1719660880.507852,35.917393,139.906355
1719660881.5098104,35.917395,139.906342
1719660882.5108993,35.917403,139.906327
1719660883.5125275,35.917413,139.906318
1719660884.513699,35.917425,139.906312
1719660885.5151024,35.917437,139.906307
1719660886.516372,35.917448,139.906303
1719660887.5181386,35.917453,139.906305
1719660888.5195076,35.917457,139.906297
1719660889.5206883,35.917465,139.906293
1719660890.5223722,35.917472,139.906288
1719660891.524006,35.917478,139.906288
1719660892.5258992,35.917487,139.906283
1719660893.5278285,35.917503,139.906283
1719660894.5300214,35.917512,139.906283
1719660895.5321732,35.917523,139.906283
1719660896.5338364,35.917538,139.906283
1719660897.5356793,35.917552,139.906287
1719660898.5374534,35.917567,139.906292
1719660899.539416,35.91758,139.906297
1719660900.5410078,35.917592,139.906302
1719660901.542629,35.917603,139.906305
1719660902.5445483,35.917618,139.906315
1719660903.5466433,35.917637,139.906322
1719660904.5482304,-1.0,0.0
1719660905.55041,35.917667,139.90633
1719660906.552513,35.917682,139.906333
1719660907.5546637,35.91769,139.906337
1719660908.556749,35.917698,139.90634
1719660909.5588992,35.917702,139.906342
1719660910.5610497,35.917703,139.906345
1719660911.563085,35.91771,139.906352
1719660912.5646605,35.917708,139.906353
1719660913.5667157,35.91771,139.906365
1719660914.5681007,35.917715,139.906378
1719660915.5702496,35.917727,139.906388
1719660916.572376,35.917737,139.906398
1719660917.5744023,35.917745,139.906408
1719660918.5764272,35.917755,139.906417
1719660919.5776167,35.917763,139.906425
1719660920.5797834,35.917772,139.90643
1719660921.5818806,35.917773,139.906443
1719660922.5840244,35.917777,139.906462
1719660923.5861278,35.917787,139.906467
1719660924.5875902,35.9178,139.906473
1719660925.589247,35.91781,139.906475
1719660926.5905313,35.917833,139.906478
1719660927.5925665,35.917847,139.90648
1719660928.5947413,35.917858,139.90648
1719660929.5968595,35.917872,139.90648
1719660930.5989869,35.917883,139.90648
1719660931.6011133,35.917892,139.90648
1719660932.602648,35.917902,139.906477
1719660933.604785,35.917918,139.906475
1719660934.6069696,35.917933,139.906472
1719660935.609299,35.917953,139.906472
1719660936.6116383,35.917968,139.906473
1719660937.613107,35.917978,139.906473
1719660938.6143115,35.917995,139.906478
