35.924082,139.911127,10
35.92408,139.91114,15
35.924077,139.911163,20
35.924088,139.91121,25
35.9241,139.911265,30
35.924115,139.911307,35
35.924127,139.911345,40
35.92414,139.911378,45
35.924153,139.911425,50
35.924158,139.91147,55
35.924168,139.91151,60
35.924183,139.911545,65
35.924203,139.911585,70
35.924218,139.91163,75
35.924235,139.911673,80
35.924247,139.911722,85
35.924268,139.911783,90
35.924287,139.911823,95
35.924295,139.91186,100
35.924308,139.911898,105
35.924323,139.91194,110
35.924338,139.911982,115
35.924345,139.912027,120
35.924353,139.912072,125
35.924363,139.912118,130
35.924375,139.912175,125
35.924385,139.91221,120
35.924398,139.912252,115
35.924412,139.912295,110
35.924435,139.912355,105
35.92445,139.912402,100
35.92446,139.912447,95
35.924472,139.91249,90
35.924482,139.912535,85
35.924483,139.912587,80
35.924495,139.912623,75
35.924512,139.912657,70
35.924527,139.912705,65
35.924535,139.912745,60
35.924567,139.912792,55
35.924567,139.912843,50
35.924555,139.912897,45
35.924542,139.912887,40
35.924533,139.912877,35
35.924528,139.912868,30
35.92453,139.912867,25
35.924537,139.912875,30
35.924548,139.912882,35
35.924562,139.91289,40
35.924568,139.912905,45
35.924575,139.912913,50
35.924577,139.912908,55
35.924575,139.912877,60
35.92456,139.912818,65
35.924555,139.912773,70
35.924555,139.912722,75
35.924537,139.912658,80
35.924498,139.912592,85
35.924478,139.912547,90
35.924467,139.912507,95
35.924453,139.912452,100
35.924427,139.912393,105
35.924412,139.912345,110
35.92441,139.912298,115
35.9244,139.912245,120
35.9244,139.912205,125
35.924382,139.91215,130
35.924365,139.912112,135
35.924345,139.912055,140
35.924323,139.912013,145
35.924317,139.911972,150
35.924307,139.91194,155
35.924302,139.911892,160
35.924298,139.911838,165
35.92429,139.91179,170
35.924275,139.911747,175
35.924263,139.911703,180
35.924247,139.91164,175
35.924232,139.911558,170
35.924223,139.9115,165
35.924225,139.911465,160
35.92423,139.911432,155
35.924227,139.911378,150
35.924215,139.911325,145
35.924202,139.911273,140
35.92418,139.911227,135
35.924153,139.91119,130
35.924137,139.91116,125
35.924117,139.911132,120
35.924103,139.911098,115
