1722389370.7547507,"[-1.0094, -3.1752, 9.6628, -0.0608, 15.504, -15.4432, -531.0, -154.0, -460.0]"
1722389370.8645012,"[-1.0094, -3.185, 9.7118, -0.1824, 15.504, -15.5648, -531.0, -155.0, -456.0]"
1722389370.9740493,"[-0.931, -3.1654, 9.4962, -0.1216, 15.504, 0.1216, -533.0, -156.0, -460.0]"
1722389371.0836246,"[-0.9996, -3.1066, 9.4962, -0.1824, -0.0608, 15.3824, -531.0, -157.0, -460.0]"
1722389371.1933239,"[-0.9016, -3.1164, 9.5452, -0.1216, 15.504, -15.5648, -532.0, -158.0, -460.0]"
1722389371.302946,"[-0.9212, -3.0772, 9.4374, -0.1216, 15.504, -15.4432, -532.0, -158.0, -460.0]"
1722389371.4125137,"[-0.9506, -3.087, 9.5452, -0.1824, -0.0608, 15.4432, -531.0, -157.0, -460.0]"
1722389371.5220828,"[-0.8918, -3.1262, 9.7608, -0.0608, -0.0608, -0.1824, -532.0, -156.0, -460.0]"
1722389371.6316502,"[-0.9898, -3.1458, 9.3688, -0.1216, -0.0608, 15.4432, -532.0, -158.0, -460.0]"
1722389371.7412395,"[-0.9212, -3.0674, 9.506, -0.2432, 15.504, -15.3824, -534.0, -158.0, -460.0]"
1722389371.8508754,"[-0.9212, -3.1752, 9.7804, -0.1216, 15.504, -15.504, -534.0, -155.0, -456.0]"
1722389371.9604197,"[-0.9114, -3.0674, 9.653, -0.1216, -0.0608, -0.0608, -530.0, -155.0, -460.0]"
1722389372.0699704,"[-0.9604, -3.1752, 9.5158, -0.0608, -0.0608, -0.0608, -533.0, -158.0, -456.0]"
1722389372.1795557,"[-1.0192, -3.1458, 9.702, -0.304, -0.0608, -0.2432, -533.0, -157.0, -456.0]"
1722389372.2891288,"[-0.98, -3.136, 9.5844, -0.2432, 15.504, 0.0, -533.0, -156.0, -460.0]"
1722389372.3989036,"[-0.9212, -3.1752, 9.8196, -0.2432, 15.504, 0.1824, -532.0, -158.0, -456.0]"
1722389372.508609,"[-0.98, -3.1458, 9.5256, -0.1824, -0.0608, -0.1216, -532.0, -156.0, -460.0]"
1722389372.6182888,"[-1.0388, -3.1752, 9.5354, -0.1824, 15.504, 0.0, -533.0, -155.0, -460.0]"
1722389372.7278304,"[-0.9702, -3.1752, 9.5746, -0.1216, -0.0608, -0.1216, -531.0, -158.0, -456.0]"
1722389372.8373241,"[-0.8918, -3.0772, 9.4962, -0.304, 15.504, -15.4432, -533.0, -158.0, -460.0]"
1722389372.946887,"[-0.98, -3.1164, 9.3884, -0.1824, -0.0608, -0.0608, -533.0, -158.0, -456.0]"
1722389373.0564728,"[-0.98, -3.087, 9.6824, -0.1216, 15.504, 0.1216, -534.0, -155.0, -456.0]"
1722389373.1660168,"[-0.9016, -3.1164, 9.555, -0.2432, 15.504, -15.3216, -530.0, -155.0, -456.0]"
1722389373.2755623,"[-0.9604, -3.0674, 9.6922, -0.2432, 15.504, 0.2432, -531.0, -160.0, -456.0]"
1722389373.385096,"[-0.8722, -3.2242, 9.4962, -0.2432, 15.504, -15.504, -530.0, -156.0, -460.0]"
1722389373.4946356,"[-0.9996, -3.1556, 9.6138, -0.0608, 15.504, -15.504, -533.0, -159.0, -456.0]"
1722389373.6042604,"[-0.9604, -3.1262, 9.7412, -0.1824, 15.504, -15.5648, -534.0, -157.0, -456.0]"
1722389373.7138023,"[-1.0192, -3.1654, 9.555, -0.1824, -0.0608, -0.0608, -532.0, -157.0, -460.0]"
1722389373.823363,"[-1.0388, -3.087, 9.3002, -0.0608, 15.504, -15.4432, -533.0, -158.0, -456.0]"
1722389373.932904,"[-0.9506, -3.0772, 9.6628, -0.1216, 15.504, -15.3824, -533.0, -159.0, -460.0]"
1722389374.0424469,"[-0.9016, -3.1262, 9.6824, -0.1824, 15.504, 0.0608, -534.0, -157.0, -456.0]"
1722389374.1519563,"[-0.9016, -3.1262, 9.5452, -0.1824, 15.504, -15.4432, -533.0, -156.0, -460.0]"
1722389374.2615366,"[-0.98, -3.2144, 9.506, -0.1824, 15.504, -15.5648, -532.0, -158.0, -460.0]"
1722389374.3710706,"[-0.9898, -3.1262, 9.4766, -0.1216, -0.0608, -0.1216, -534.0, -158.0, -456.0]"
1722389374.4806945,"[-0.931, -3.0968, 9.6334, -0.0608, 15.504, -15.504, -533.0, -159.0, -456.0]"
1722389374.590305,"[-0.9702, -3.1164, 9.5256, -0.2432, -0.0608, 15.504, -533.0, -157.0, -456.0]"
1722389374.6998641,"[-1.0486, -3.1948, 9.7804, -0.2432, 15.504, -15.5648, -533.0, -154.0, -460.0]"
1722389374.8094418,"[-0.98, -3.1556, 9.4962, -0.0608, 15.504, -15.504, -531.0, -157.0, -460.0]"
1722389374.9190252,"[-0.9702, -3.1752, 9.5844, -0.1216, 15.504, -15.4432, -532.0, -155.0, -460.0]"
1722389375.0285628,"[-0.9996, -3.1752, 9.653, -0.1824, 15.504, 0.0608, -531.0, -157.0, -460.0]"
1722389375.138101,"[-0.9702, -3.2634, 9.5354, -0.1216, 15.504, 0.0, -530.0, -156.0, -460.0]"
1722389375.2476811,"[-0.9408, -3.0968, 9.653, -0.1216, 15.504, 0.1824, -532.0, -158.0, -464.0]"
1722389375.3572376,"[-0.9604, -3.1948, 9.849, -0.304, 15.504, -15.3824, -533.0, -156.0, -460.0]"
1722389375.466804,"[-0.9604, -3.0576, 9.6628, -0.1216, 15.504, -15.504, -532.0, -160.0, -456.0]"
