"[881.1468, 881.144]",0
"[881.144, 881.1848]",0
"[881.1848, 881.1098]",0
"[881.1098, 881.1677]",0
"[881.1677, 881.1478]",0
"[881.1478, 881.1905]",0
"[881.1905, 881.1307]",0
"[881.1307, 881.1583]",0
"[881.1583, 881.0785]",0
"[881.0785, 881.1887]",0
"[881.1887, 881.239]",0
"[881.239, 881.1317]",0
"[881.1317, 881.1469]",0
"[881.1469, 881.1545]",0
"[881.1545, 881.1421]",0
"[881.1421, 881.22]",0
"[881.22, 881.1801]",0
"[881.1801, 881.1906]",0
"[881.1906, 881.1355]",0
"[881.1355, 881.1658]",0
"[881.1658, 871.1759]",0
"[871.1759, 881.2418]",1
"[881.2418, 881.1962]",0
"[881.1962, 881.2114]",0
"[881.2114, 881.1316]",0
"[881.1316, 881.1867]",0
"[881.1867, 881.2019]",0
"[881.2019, 881.2095]",0
"[881.2095, 881.1772]",0
"[881.1772, 881.2323]",0
"[881.2323, 881.1573]",0
"[881.1573, 881.1601]",0
"[881.1601, 881.1126]",0
"[881.1126, 881.1278]",0
"[881.1278, 881.1354]",0
"[881.1354, 881.1981]",0
"[881.1981, 881.1582]",0
"[881.1582, 881.1458]",0
"[881.1458, 881.1534]",0
"[881.1534, 881.1334]",0
"[881.1334, 881.0859]",0
"[881.0859, 881.1087]",0
"[881.1087, 881.1439]",0
"[881.1439, 881.1439]",0
"[881.1439, 881.1638]",0
"[881.1638, 881.1391]",0
"[881.1391, 881.1467]",0
"[881.1467, 881.1695]",0
"[881.1695, 881.1695]",0
"[881.1695, 881.1343]",0
"[881.1343, 881.122]",0
"[881.122, 881.1571]",0
"[881.1571, 881.1371]",0
"[881.1371, 881.0896]",0
"[881.0896, 881.2303]",0
"[881.2303, 881.1751]",0
"[881.1751, 881.1276]",0
"[881.1276, 881.1352]",0
"[881.1352, 881.1352]",0
"[881.1352, 881.0953]",0
"[881.0953, 881.1105]",0
"[881.1105, 881.0905]",0
"[881.0905, 881.156]",0
"[881.156, 881.1988]",0
"[881.1988, 881.1864]",0
"[881.1864, 881.1864]",0
"[881.1864, 881.2016]",0
"[881.2016, 881.1617]",0
"[881.1617, 881.1065]",0
"[881.1065, 881.1921]",0
"[881.1921, 881.1369]",0
"[881.1369, 881.1521]",0
"[881.1521, 881.1597]",0
"[881.1597, 881.1749]",0
"[881.1749, 881.1901]",0
"[881.1901, 881.1577]",0
"[881.1577, 881.2129]",0
"[881.2129, 881.2129]",0
"[881.2129, 881.1178]",0
"[881.1178, 881.1881]",0
"[881.1881, 881.2033]",0
"[881.2033, 881.1634]",0
"[881.1634, 881.0882]",0
"[881.0882, 881.1786]",0
"[881.1786, 881.1386]",0
"[881.1386, 881.1662]",0
"[881.1662, 881.2165]",0
"[881.2165, 881.1538]",0
"[881.1538, 881.1614]",0
"[881.1614, 881.1642]",0
"[881.1642, 881.2117]",0
"[881.2117, 881.1718]",0
"[881.1718, 881.167]",0
"[881.167, 881.1043]",0
"[881.1043, 881.1746]",0
"[881.1746, 881.1346]",0
"[881.1346, 881.1498]",0
"[881.1498, 881.1422]",0
"[881.1422, 881.165]",0
"[881.165, 881.1602]",0
"[881.1602, 881.125]",0
"[881.125, 881.1526]",0
"[881.1526, 881.143]",0
"[881.143, 881.241]",0
"[881.241, 881.1734]",0
"[881.1734, 881.1183]",0
"[881.1183, 881.1183]",0
"[881.1183, 881.2038]",0
"[881.2038, 881.2038]",0
"[881.2038, 881.159]",0
"[881.159, 881.1666]",0
"[881.1666, 881.139]",0
"[881.139, 881.1818]",0
"[881.1818, 881.1418]",0
"[881.1418, 881.1418]",0
"[881.1418, 881.157]",0
"[881.157, 881.1722]",0
"[881.1722, 881.1874]",0
"[881.1874, 881.0922]",0
"[881.0922, 881.1626]",0
"[881.1626, 881.115]",0
"[881.115, 881.1578]",0
"[881.1578, 881.1778]",0
"[881.1778, 881.153]",0
"[881.153, 881.1606]",0
"[881.1606, 881.1758]",0
"[881.1758, 881.1434]",0
"[881.1434, 881.1585]",0
"[881.1585, 881.131]",0
"[881.131, 881.2013]",0
"[881.2013, 881.2165]",0
"[881.2165, 881.1489]",0
"[881.1489, 881.1489]",0
"[881.1489, 881.1793]",0
"[881.1793, 881.1241]",0
"[881.1241, 881.1117]",0
"[881.1117, 881.1545]",0
"[881.1545, 881.1621]",0
"[881.1621, 881.1573]",0
"[881.1573, 881.1297]",0
"[881.1297, 888.4629]",1
"[888.4629, 881.1628]",0
"[881.1628, 881.1904]",0
"[881.1904, 881.1504]",0
"[881.1504, 881.1504]",0
"[881.1504, 881.2084]",0
