"[881.9316, 881.8945]",1
"[881.8945, 881.8073]",0
"[881.8073, 881.9381]",0
"[881.9381, 881.944]",1
"[881.944, 881.8716]",0
"[881.8716, 881.8356]",1
"[881.8356, 881.8645]",2
"[881.8645, 881.8498]",3
"[881.8498, 881.8857]",4
