"[879.9001, 879.9419]",0
"[879.9419, 879.9836]",0
"[879.9836, 879.998]",0
"[879.998, 880.0326]",0
"[880.0326, 879.8958]",0
"[879.8958, 879.9995]",0
"[879.9995, 879.9995]",0
"[879.9995, 879.9937]",0
"[879.9937, 880.001]",0
"[880.001, 880.0557]",0
"[880.0557, 879.9606]",0
"[879.9606, 879.988]",0
"[879.988, 879.9895]",0
"[879.9895, 879.9967]",0
"[879.9967, 879.9837]",0
"[879.9837, 879.9563]",0
"[879.9563, 880.0183]",0
"[880.0183, 879.9909]",0
"[879.9909, 880.06]",0
"[880.06, 880.0946]",0
"[880.0946, 880.06]",0
"[880.06, 880.0744]",0
"[880.0744, 880.0471]",0
"[880.0471, 880.0197]",0
"[880.0197, 880.0341]",0
"[880.0341, 879.9938]",0
"[879.9938, 879.9391]",0
"[879.9391, 879.9607]",0
"[879.9607, 880.0284]",0
"[880.0284, 880.0154]",0
"[880.0154, 880.0226]",0
"[880.0226, 880.0918]",0
"[880.0918, 879.9693]",0
"[879.9693, 879.9967]",0
"[879.9967, 880.0385]",0
"[880.0385, 880.0111]",0
"[880.0111, 880.0255]",0
"[880.0255, 880.0658]",0
"[880.0658, 880.0255]",0
"[880.0255, 880.0053]",0
"[880.0053, 879.9924]",0
"[879.9924, 880.0817]",0
"[880.0817, 880.0615]",0
"[880.0615, 880.0615]",0
"[880.0615, 880.0342]",0
"[880.0342, 880.014]",0
"[880.014, 879.9665]",0
"[879.9665, 880.0284]",0
"[880.0284, 880.0284]",0
"[880.0284, 880.05]",0
"[880.05, 880.05]",0
"[880.05, 880.0356]",0
"[880.0356, 880.0025]",0
"[880.0025, 879.9693]",0
"[879.9693, 880.0169]",0
"[880.0169, 880.0169]",0
"[880.0169, 880.0039]",0
"[880.0039, 880.0457]",0
"[880.0457, 880.0255]",0
"[880.0255, 880.0126]",0
"[880.0126, 880.0327]",0
"[880.0327, 880.0198]",0
"[880.0198, 880.0068]",0
"[880.0068, 880.0342]",0
"[880.0342, 880.0558]",0
"[880.0558, 880.0082]",0
"[880.0082, 880.0226]",0
"[880.0226, 880.05]",0
"[880.05, 879.9895]",0
"[879.9895, 880.0716]",0
"[880.0716, 880.0514]",0
"[880.0514, 880.0183]",0
"[880.0183, 880.0183]",0
"[880.0183, 879.9578]",0
"[879.9578, 879.9578]",0
"[879.9578, 880.0125]",0
"[880.0125, 879.9923]",0
"[879.9923, 880.0067]",0
"[880.0067, 879.9866]",0
"[879.9866, 879.9736]",0
"[879.9736, 880.0356]",0
"[880.0356, 880.0082]",0
"[880.0082, 879.988]",0
"[879.988, 879.9332]",0
"[879.9332, 880.0096]",0
"[880.0096, 880.0168]",0
"[880.0168, 880.024]",0
"[880.024, 879.9764]",0
"[879.9764, 880.011]",0
"[880.011, 880.1076]",0
"[880.1076, 880.0528]",0
"[880.0528, 880.0053]",0
"[880.0053, 880.0341]",0
"[880.0341, 880.0211]",0
"[880.0211, 880.0413]",0
"[880.0413, 879.9389]",0
"[879.9389, 879.9461]",0
"[879.9461, 880.0557]",0
"[880.0557, 879.9533]",0
"[879.9533, 880.0095]",0
"[880.0095, 879.962]",0
"[879.962, 879.9821]",0
"[879.9821, 880.0239]",0
"[880.0239, 879.949]",0
"[879.949, 879.9706]",0
"[879.9706, 880.0397]",0
"[880.0397, 879.9778]",0
"[879.9778, 879.985]",0
"[879.985, 880.0267]",0
"[880.0267, 879.9994]",0
"[879.9994, 880.0339]",0
"[880.0339, 880.021]",0
"[880.021, 879.959]",0
"[879.959, 880.0426]",0
"[880.0426, 880.057]",0
"[880.057, 880.1189]",0
"[880.1189, 880.0714]",0
"[880.0714, 880.0987]",0
