"[9.863484572908298, 10.082799902804776]",0
"[10.082799902804776, 10.0684686819794]",1
"[10.0684686819794, 10.13586289962527]",2
"[10.13586289962527, 9.880368553854657]",0
"[9.880368553854657, 10.108903076001866]",0
"[10.108903076001866, 10.07615869863114]",1
"[10.07615869863114, 9.90689362817629]",2
"[9.90689362817629, 10.00816573403938]",3
